phases,average probability Tc>300K
Cl Cr Nb,0.2759741966576335
Be Dy Er,0.2759738805343334
Nd Lu W,0.2759720425766664
Sr Er Hg,0.2759717345393334
V Ce Tb,0.275971564525
K Zr Tb,0.2759715191258332
K Tm Hg,0.2759705162622
Cu Ba Pa,0.2759698373733332
Pm Lu Au,0.2759698240824667
Zn Zr Gd,0.2759691021248999
N Mo Np,0.2759687618784332
Pr Eu Os,0.2759682438706668
Eu Ho Os,0.2759679860666667
V Rb Au,0.2759678714894334
Ba Tm W,0.2759678072232
Sc Nb Dy,0.2759666071136666
Cu Cs Gd,0.2759661153579999
Tb Tm Yb,0.2759657374519999
Ge Sr Eu,0.2759655428356666
Ni Pd La,0.2759649599800003
La Dy Ac,0.2759643590933333
Zn Mo Os,0.2759614258849666
N V Hg,0.2759612032394669
K Cs Ta,0.2759611307359001
Ge Pr Lu,0.2759608983146667
La Pr Pa,0.2759608684920001
Nb Ta Ir,0.2759593907593333
Ni Ru Tl,0.2759590701650001
Ge Kr Cd,0.2759589208896665
Li Os Th,0.2759587944653667
Nb Dy Th,0.2759585341513332
S Co Pm,0.2759583325810001
Zr Mo Rh,0.2759581533289998
Cu Sm Tm,0.275957428064
Be V Bi,0.2759559034600001
Rb Y Tm,0.2759558575936666
Si Zr Ac,0.2759552978916667
Re Os Au,0.2759541185831665
Li Nb Xe,0.2759539608003334
Sc Br Pu,0.2759527795480002
Ba Er Ta,0.2759522086176
Sc Sr Tl,0.2759520019773332
Ga Zr W,0.2759492659900003
Zr Sn Pu,0.2759480969573335
Y La Ac,0.2759472773200001
Be Sm Tb,0.2759471873173333
He Sn Gd,0.2759471049009998
Rb Mo Tb,0.2759469950308997
Be Gd Tl,0.2759468628209999
Na Rb Dy,0.2759454460649999
Sc Cu Dy,0.2759451359856666
Ba Gd W,0.2759448538068998
Y Dy Lu,0.2759446139659999
Gd Tm Ir,0.2759443371499998
Li La Pb,0.2759442851871
Ca Gd Pa,0.2759442380453334
Li Na Th,0.2759441212208666
Be Pm Au,0.2759437606349997
Xe Tb Ir,0.2759436056153332
Ni Pd Sm,0.2759432734133332
O Tc Sm,0.2759424700916666
Ni Ce Nd,0.2759409897916668
Sc Br Xe,0.2759401956769998
Li Sr W,0.2759401459571666
He Ga Xe,0.2759401152456667
He I Hf,0.2759384524566666
Si Re Np,0.2759383839399998
Ba Er Hf,0.2759382901026666
Sc Ag Ta,0.2759343876487002
Ca Kr W,0.2759336328276668
Y Mo Ag,0.2759331728553335
Rb Sr Dy,0.2759328801986666
V Ba Ir,0.2759316908247001
Cs Tb Tm,0.2759312448778666
Cs Yb Os,0.2759300699029998
K Tc Cs,0.2759292897262668
Pr Dy Os,0.2759288526333333
Y Dy W,0.2759285765170002
Li Kr Dy,0.2759284616733333
Nd Yb Np,0.2759273243509997
Li Xe Th,0.2759271851106664
Mo Ba Nd,0.2759266797913333
Pr Nd Pu,0.2759264962536668
S Co Np,0.2759248077063331
Ca Cu W,0.2759247864383335
Mo Sn Tm,0.2759247406646669
Cs Ho Tm,0.275924657415
Nd Er Pa,0.2759241360479999
Li La Pm,0.2759241278229333
Na Ir Th,0.2759231163558999
Br Gd Pu,0.2759229890456665
Os Pt Pb,0.2759223342456666
K Kr Pr,0.2759222903060001
Li Mo Tb,0.2759221528309332
Ag Tm Os,0.2759219549539666
Sm Er Th,0.2759214731736667
Nb Tc Ir,0.2759210486190001
Mo Ce Pm,0.2759199833123003
Cs Eu W,0.2759199512090001
Li Pm Dy,0.2759191582003333
He Sn Ta,0.2759176432376666
Sr Nb Nd,0.2759175776246668
Li Ca Ni,0.2759168389110001
Ni Ag In,0.2759164565820002
O Nb Ba,0.2759148581675001
Sc Zn Zr,0.2759126938381134
Cd W Os,0.2759116877595332
La W Hg,0.2759099285116667
Ag Ta W,0.2759069998849999
Na La Yb,0.2759062045991999
Li Xe La,0.2759061944574332
Tm Hf Au,0.2759042460452
Ni Rh Hg,0.275900707072
Rb Y Os,0.2759004926053333
O Ge Ta,0.2758999879859002
O Sn Ir,0.2758998153116664
Ba Pm Dy,0.2758974863163334
Ag Xe Yb,0.2758965923103332
Sr Y Dy,0.2758963778769998
Kr Cd Sm,0.2758934961979999
Br Pb Pa,0.2758925133971668
Rb Yb Lu,0.2758919024016668
Na Cu Br,0.2758918915719998
Ce Hf Pu,0.2758915130151667
C Ti Rb,0.2758907607122001
Pr Tb Ta,0.2758893166126667
Sc Lu Tl,0.2758873232126666
He Sc Bi,0.2758870027606669
Na Cu Au,0.2758869486493333
Cu Ga Mo,0.2758866442378668
N Zr Pb,0.2758849905289999
H V Pa,0.2758848897686666
Li Y Hf,0.2758844791447667
Be Rb Ho,0.275883830033
Y Nd Pu,0.2758838191749999
Na Sm Ir,0.2758832959494333
Na Rb Y,0.2758818398466666
Be Sc Tl,0.2758818306686665
Ca Pm Gd,0.2758800941653331
H Ni Re,0.2758796487999999
Ag Lu Ta,0.2758795740743334
Cd Xe Hg,0.2758774605693335
Cl Cr Eu,0.2758760195848203
Ge Ho Tm,0.275875402125
O Tl Ac,0.2758752706231667
Sc Ga Mo,0.2758731084286666
Be Cr Te,0.2758719086093334
H Ni Pu,0.2758712936099999
Rb Dy Pb,0.2758698518259333
Tm W Tl,0.2758698150406665
Y Ho Pb,0.2758698142316666
Ti Pd Ce,0.2758694546999999
Nb Cd Pa,0.275869444693
Pt Hg Pa,0.2758672062936668
Ni Zn Ir,0.2758658600646667
Na Cs Sm,0.2758650911466666
V Br Ho,0.2758650304006665
O Tb Pa,0.2758641753388334
He Ce Tm,0.2758638428746666
O Ce Re,0.2758623320616664
Sc Y Er,0.2758617164513333
Tc Pt Pb,0.2758615604133332
Ba Hg Np,0.275860383757
Ce Hf Np,0.2758602356109999
Cu Mo Au,0.2758602282939668
Nb Tc La,0.2758600641743335
Sc Sm Ho,0.2758598416333334
He Ni Sb,0.2758597496466666
Be Tb Dy,0.2758589930093333
Sr Nb Eu,0.275858826042
Eu Ir Pu,0.2758564267833335
Sr Y Er,0.2758562116349001
Cu Y Pu,0.2758556328039998
He Cu Se,0.2758553376786666
Li Y Xe,0.2758552257419998
Si Zr Hf,0.275854161121
Li C Ti,0.2758520517164998
Cs Tb Pb,0.2758516356393333
Sr Eu Hg,0.2758511784866665
Li Na Cs,0.2758499572663334
Dy Tl Ac,0.2758483426799998
Hg Tl Pb,0.2758481577299998
He Br Yb,0.275845761331
O Tb Ac,0.2758453962569334
Cu Er Np,0.2758451288866666
Zn Tc Pm,0.2758449024922331
S V Co,0.2758442665366664
Ag Gd Os,0.2758442541007667
K Er Pa,0.2758439241045669
Sr Os Ir,0.2758430861590001
Mo Ce Pu,0.2758429959903335
Ag Hg Pu,0.2758424388833334
Ca Cu Kr,0.2758419975393331
Li Kr Cs,0.2758408505486667
Be Ti Se,0.2758401516806668
K Sc Pb,0.2758399732251667
Ca Kr Lu,0.2758392810843334
Nd Ho Re,0.2758365970303332
Zr Sn W,0.275836226339
K Ho Hf,0.275833517374667
K Os Hg,0.2758332794953335
Si Cu W,0.2758309608076667
Dy Ir Ac,0.2758302725789999
Nb Sm Yb,0.2758294485189999
O V Au,0.2758285273733333
O Zr Sm,0.2758278162466666
He Si Cu,0.2758277720516666
Ti Se Yb,0.2758276895896666
Na La Pr,0.2758275202412336
Y Eu Pb,0.2758261368173333
Cu Er W,0.2758257650896666
Tc Nd Yb,0.2758243992650001
Gd Au Ac,0.2758239764423333
Sm Ho Lu,0.2758219460800001
Cu Cs Sm,0.2758218731218335
He Rh Re,0.2758217589683332
Kr Ag Pr,0.2758211504143334
Mo Ru Pb,0.2758209320926668
Be Tm Ir,0.2758207382733334
Be Sc Nd,0.2758203651856666
Ta Re Au,0.2758191187223334
Ge Pr Os,0.2758186774053334
Cu Kr Nd,0.2758176950973333
Ho Yb Os,0.2758170235199998
H Ni Hf,0.2758169533499998
O Zn Rb,0.2758164641904866
Ni Sm Bi,0.2758160197926668
Cu Ag Hf,0.2758150422266667
Sm Ta Ir,0.2758139955533332
N Zr Pa,0.2758136169743335
Gd Lu Ir,0.2758135997129999
He Li Nd,0.2758133393718332
O Tb Re,0.2758133242596667
V Br Rb,0.2758132044636666
Na Nb Cs,0.275813063342
Ge Tc Ba,0.2758130202906665
K Ho Np,0.2758129639976667
Cu Ho Ta,0.2758121938236667
Si Mo Tm,0.2758117463183335
Cu Ba W,0.2758095866166667
Si Ge Sm,0.2758093164456666
Cu Y Nb,0.2758090393816668
Cu Kr Ag,0.2758084866063332
K Y Re,0.2758082981591667
V Er Au,0.2758078246346667
O La Au,0.2758065288340001
N V Th,0.2758064011183334
Sr Y Hg,0.2758057004036665
Be Ba W,0.2758052892392667
He Ca Pb,0.2758048013343335
Ga Mo Xe,0.2758043162129999
O Cs Tm,0.2758034166306669
Yb Hf Tl,0.2758024251870002
Li Na Tm,0.275802267122333
Mg Ti Pr,0.2758022248369002
Cu Rb Nb,0.2758020913686667
He Cu Br,0.2758013773513333
Be Ge Eu,0.2758013631036667
He Li Yb,0.2758007053193334
Ga Zr Np,0.2758005593530003
Sn Pa Pu,0.2757987382003336
Nb Ag Pu,0.2757984276958668
H V Ac,0.2757979751843332
Eu Gd Ho,0.2757976661
Pr Nd Ta,0.2757972861183334
Ho W Th,0.2757968102426665
Ta Ir Hg,0.2757957058459999
Sc Mo Ce,0.2757949886789999
Sc Ti Se,0.2757947572046665
Sr Nb Dy,0.2757938660573333
Cu Se Ta,0.2757926573793333
Be Nd Pb,0.2757926545897665
Cs Tm Yb,0.2757915447456667
O Ce Np,0.2757892191186668
Sc Dy Ho,0.2757891173786664
He Br Dy,0.2757871643499999
Si Cu Pb,0.2757861962389998
Nd Sm Tm,0.2757852806283333
Y Cs Lu,0.2757838747091
Xe W Au,0.2757826044251333
Nb Os Ir,0.2757824348156666
Re Pt Th,0.2757816784253331
Sc Kr Au,0.2757814903991666
Rb Nb Pb,0.2757811740049998
Ge Sr Nd,0.2757809564587667
Sr Nb La,0.2757804927298
Cu Pm Ir,0.2757802532889998
Li Hg Pu,0.275779638589
O Sc Os,0.2757778479283333
Ba Tb Hf,0.2757775417507331
K Yb Np,0.2757773129059999
Sc Nd Sm,0.2757770927223334
Ba Yb Pa,0.2757765418539999
Cu La Lu,0.2757765395356669
Ti Se Sr,0.275776211188
Kr La Tl,0.2757755124596666
Br Mo W,0.2757750695149998
Sc Cu Ho,0.2757728312779999
He Rh Ta,0.2757722485643333
La Dy Pa,0.2757720136149998
Ni As Ta,0.2757713544386668
Zr W Au,0.27577101928
Sc Ge Ba,0.2757703341650001
Zn Tc Xe,0.2757696857811001
Sr Nd Th,0.2757695993893668
Pr Gd Dy,0.2757695812386669
Na K Sm,0.2757691092695002
Ni Hg Bi,0.275769089038
Ag Gd Ta,0.2757674341422999
N Ge W,0.2757671478753331
Na Ag Os,0.27576680645
Mo Ru Os,0.2757665440950003
Ho Yb Lu,0.2757659498006665
Li O Mo,0.2757653386483332
Ag Pm Yb,0.2757648004296668
Li O Zr,0.2757646109264
Ca Mo Pu,0.2757643359312
Os Hg Tl,0.2757632214290002
O Lu Ta,0.27576217375
Rb W Hg,0.2757616894296668
Ba Gd Lu,0.2757612693708001
Si K Ni,0.2757611478765002
Tc Nd Er,0.2757607777683331
O Re Au,0.2757605102683335
Be Cu Hg,0.2757603720843334
Mo Ta Au,0.2757599431126664
La Eu W,0.2757594636603333
V I Ac,0.2757589623746664
He Gd Bi,0.2757585650299997
Ge Yb Th,0.2757580037056666
K Eu Pu,0.2757578046653335
Cu Cs Hg,0.2757577184626669
Ba Yb Hf,0.2757575041304332
Sc Ho Hg,0.2757573544303331
O Mo Dy,0.2757554958100002
Be K W,0.2757539298203
Ni Sn Eu,0.2757524999866667
Si Zr W,0.2757524570499998
O Dy Pb,0.2757523246753333
Y Gd Yb,0.2757518351746668
Rb Sr Er,0.2757509753388001
B Zr Xe,0.2757505484317332
Be Ho Yb,0.2757479591843333
Mo Au Pb,0.2757475322700998
He Ca Sm,0.2757471668888668
Gd Tb Ho,0.2757436586680001
Li Th Pu,0.2757421593463331
Nb Sm Eu,0.2757420934160003
Dy Ir Pa,0.2757410360746666
Rb Er Lu,0.2757408248014998
Kr Ce Gd,0.2757400201116665
B Mo Tc,0.2757380655098664
Na Os Tl,0.2757362602543332
Li Ge Nd,0.2757357851845001
Ge Gd Tl,0.2757355579016669
Ga Mo Ac,0.2757317737329999
K Nb Re,0.2757315495873001
Zn Zr Sm,0.2757315436021234
Ag Sm Pa,0.2757308879653333
Cu Nb Yb,0.2757308351703333
La Yb Ta,0.275730041348333
V Cs Au,0.2757285917103333
Kr Sr Sn,0.2757277123003333
Cs Nd Ta,0.2757274425760002
Be Ca Pa,0.2757267420219996
Nb Cd Ac,0.2757249594416666
Tc Sm Tl,0.2757244738019998
Ca Cu Pa,0.275724048245
Ge Nd Tm,0.2757212827216666
Be Sr Tl,0.2757209569533331
B C Cr,0.2757203298026667
Be Er Yb,0.2757197528146665
Ni Ho Au,0.2757190469499999
V Cd Pt,0.2757186524366669
He Eu Au,0.2757169450723332
Sc Ta Pt,0.2757167520433333
V Rh Ac,0.2757164354416665
Be Cl Cr,0.2757156506128998
Li Cu Zn,0.2757145585916664
Zr Os Bi,0.2757139375280001
Ca Ni Th,0.2757136509173333
Rb Eu Lu,0.2757134861006665
Tc Ce Ac,0.2757107444650001
Ni I Re,0.275710719606333
Ge Cd Hf,0.2757099810176665
Cu Y Pm,0.2757097101856666
Rb Tc Tl,0.27570946272
Si Zr Pa,0.2757092206466666
K Tb Np,0.2757079263062
Ce Hf Re,0.2757071815266668
Pr Lu Th,0.2757061379730001
Zr In Pb,0.2757060715666666
Be Sr Ba,0.2757060224402001
Cd Pm Hg,0.2757058774163332
B Zr Pa,0.2757055150584001
He Cd Dy,0.2757044076833335
Pr Lu Hg,0.2757022563610001
Ni Ir Au,0.2757021785683332
Ni Lu Bi,0.2757019521069996
Be O Th,0.2757018984799332
Re Pt Hg,0.275701604228
Sc Ba Gd,0.2757014085574999
Zr Cd Nd,0.2757012617393333
He K Tl,0.2757011500670001
Ca Mo Np,0.2757010493967999
O Tb Hf,0.2756998434009334
V Ru Hg,0.2756993224110001
Ge Sr Tl,0.2756987928550001
Cu Kr Cd,0.2756984202733333
Li Ge Hg,0.2756983915039999
Rb Y Gd,0.2756980059256665
Y Cs Sm,0.2756969021525332
Cd Hf Pb,0.2756951160779999
He Er Pt,0.2756944759076663
Nb Pr W,0.2756936240806668
Cs La Pm,0.2756931726293333
Br Mo Pb,0.2756930810453332
K Eu Np,0.2756916777323331
Cd Ta W,0.2756900947466666
Ga Mo Pa,0.2756895164176665
Cd Pb Np,0.2756878970487663
Na Cu Ga,0.2756875285036667
Eu Ir Np,0.2756861239943333
Ca Kr Tm,0.2756858087416667
Ti Nb Sb,0.2756857594128665
Y Mo Cd,0.2756856803449999
Ba Dy Hf,0.275685666614
Ge Sm Eu,0.2756855279613331
Sn Ac Pu,0.2756855236860002
Be Ca Kr,0.2756855150490001
Ni Rb Ce,0.2756843062306665
Zr Cd Ba,0.2756842499371333
Sn Pm Ac,0.2756833118983333
V Rh Pm,0.2756829884993333
Be Au Pa,0.2756815701756001
Cr Ag Te,0.275681038707
Ge Nb Cs,0.2756802356775999
He Si Os,0.2756800850083334
Mo Ru Ta,0.2756800102526663
O Sc Ba,0.2756790146623331
O Ce Pb,0.2756788635609999
Ag Yb Re,0.2756786392823335
Na Cd Re,0.2756777595816002
Y Hf Ir,0.2756776736263333
Kr I Pu,0.2756760841303334
K Dy Re,0.2756760006550001
O Ge Tc,0.2756737272802
Be O In,0.2756734141249665
O Zn Lu,0.2756733852136664
Gd W Tl,0.2756728548370001
Y Re Ir,0.275672609039
He Ga Pm,0.2756707171449999
Ca V Y,0.2756705454161334
Ti La U,0.275670241552
Ba Eu Os,0.2756695596052335
Be Ca Ac,0.2756687800523336
O Eu Lu,0.2756678626186666
Ca Cu Ac,0.2756676367683334
Li Na Eu,0.2756671485202671
Be Au Ac,0.2756670556278333
Zn Re Np,0.2756668209577333
Er Hf Ir,0.2756666276806663
Ag Th Np,0.2756665105726667
Cs Yb W,0.275666505729
Cs La Pu,0.2756639748302
Li Eu Hf,0.2756636348254999
Rb Hf Ir,0.2756616870046669
Si Zr Pm,0.2756615489666669
Be Eu Er,0.275661472371
Xe Tb Tl,0.2756593251523335
Sn Xe Pu,0.2756583317063334
Ni Ga Ir,0.2756560407433332
Sn Pm Pa,0.275655779865
Cu Cd Hf,0.2756553732683333
Ga Mo Pm,0.2756550810656666
Lu Os Tl,0.2756549382371666
Nb Nd Lu,0.2756538477379998
Be Hf Au,0.2756538226253334
Cu Mo Sn,0.275653252409
Be Dy Ho,0.2756531126339999
Ru Ta Re,0.275652644814
He K Ba,0.2756520173033331
Rb Nb Hg,0.2756519608513333
H He Pa,0.2756516542643333
Zr Sn Np,0.2756503311423332
Sr Pr Yb,0.275650188947
Ba Pm Er,0.2756501277975
Ni Ru Pt,0.27564993185
Cu Ge Eu,0.2756488518556668
O Si Pb,0.2756456560525999
Ge Kr Pt,0.2756455872333332
Sm Ir Np,0.2756444653049998
Ag Lu Os,0.2756436183511666
Na Ca Mo,0.2756436088944331
Cs Gd Yb,0.275643373313
Na Tl Pb,0.2756432759499001
V Ir Tl,0.2756429686136665
Zr Tb Tl,0.2756420327666668
Cs Tl Pu,0.2756418595440002
Cd Hg Ac,0.27564123847
Si Zr Xe,0.2756411852516668
La Pr Pm,0.2756398961393332
Mo Ce Pb,0.2756368957075001
Na Cu Pt,0.2756368188556664
Zr Cs Ba,0.2756355850828667
Zr Cd Pr,0.275635397643
N Zr Xe,0.2756350839906665
Cu Ir Pu,0.275634477084
Ag Th Pu,0.2756315051826666
Ag Sm Hf,0.2756312945
Nb Ag Np,0.2756306157963334
Na K Th,0.2756303221455332
V Rb Ce,0.2756297689003331
Cu Se Ac,0.2756289302449998
Ge Ag Pm,0.2756285310413333
P Co Mo,0.2756280374423332
Kr Cs Pt,0.2756268509816665
Yb Tl Np,0.2756262005066665
Na Ba Lu,0.275626154507333
B V La,0.2756249131896664
Sr Ba Gd,0.2756242783913333
Be Tl Pb,0.2756239659739997
Li Ni Ru,0.2756230672157332
Zr In Ac,0.2756228000233333
Cu Ho W,0.2756225168866667
Pr Pb Th,0.2756224134516667
Br Sr Mo,0.2756222681260669
Li Dy Pa,0.2756219091120001
Yb Tl Pu,0.275620013770667
La Pm Tb,0.2756191320223334
Tb Ho Tm,0.2756189616566668
Li Ti U,0.2756186586626002
Ge Sr Ba,0.2756185961653336
Br W Ac,0.2756185858326669
B V Nb,0.2756183507110003
Zr Tc Bi,0.2756183414316664
Sr Os Au,0.2756180855484
Xe Au Pb,0.2756172318198
Be Cs Dy,0.2756158281463333
V In Re,0.2756150708163334
Li Y Sm,0.2756147041913333
Cu Se Kr,0.2756140721319999
Sn Hf Ac,0.275613760365
K Tb Pu,0.2756131005675334
Ga Kr Re,0.2756127002457997
Mo La Nd,0.2756125917656666
Tc Ta Au,0.2756125321296668
Nb Ho W,0.2756115312176667
Be Ni Rh,0.2756107801646666
Tb Yb Pb,0.2756104183569
O Ho Hg,0.2756102609617998
Kr Ce Tm,0.2756099909283333
H He Ac,0.2756088544066665
Li Mo Pt,0.2756076232741668
Er Hg Th,0.2756059521386665
Sn Pa Np,0.2756056463959999
Br Hf W,0.2756055567838334
Li Sr Sm,0.2756050149909
Sc Ba Os,0.2756046813221668
Cs Nd Np,0.2756041051579999
Ag Hg Np,0.2756034833236667
O Ni Bi,0.2756020766806664
La W Th,0.2756018938649998
Ni Br Tb,0.275601745897
O K Ce,0.2755995840649998
Cs Hg Th,0.2755992176363334
K La Hf,0.275598997226833
Ni Ge I,0.2755983968653331
Y Tm Yb,0.2755983638040002
O Sc Ta,0.2755974209416667
Cu Ba Pm,0.2755964296676666
Nb Ag Ta,0.2755959531984669
Na Sr Tl,0.2755959298043334
Zr Ag Er,0.2755945182159666
K Yb Pu,0.2755943472916668
K Nb Xe,0.2755943342693333
Cs Ta Tl,0.2755943192087999
Na Zn Ac,0.2755936876344332
Ti Sb La,0.275593195136
Ba Er Ac,0.2755916419753332
Cu Xe Tl,0.2755903499409999
La Er Np,0.2755896176323333
K Nb Pm,0.2755894230232333
Ge Nd Os,0.275588462135
Rb Y Pb,0.2755875968904667
Na Ir Hg,0.2755872291013336
He Rb Cd,0.2755871395116666
Sm Ho W,0.2755867095776667
Pt Hg Ac,0.2755864086253334
Cu Pr W,0.2755860281700001
Sr La Hg,0.2755858149196668
Cs Eu Tm,0.2755852302455332
Mo Tc Ru,0.2755844241033334
Cs La Np,0.2755841162336668
Na K Hg,0.2755826699554664
Ce Pm Re,0.2755825997336666
K Mo La,0.2755822146225667
Li Hg Np,0.2755797382776667
Li La Os,0.2755775059228002
Gd Au Pa,0.2755766451391666
Ni Pd Th,0.2755764870100001
Li Be Ta,0.2755740680099
Nd Tb Hf,0.2755737300666666
Na La Dy,0.2755724126525666
Nd Yb Pu,0.2755721060366665
Si Kr Np,0.2755705944799998
Sr Dy Hg,0.2755700566249998
V Rh Pa,0.2755699255579998
Na Zn Pm,0.2755695528528
Sc Ba Pb,0.2755690942172666
V Ga Pr,0.2755688966576664
Ba Dy Ac,0.2755677712699998
Sc Y Dy,0.2755676386936664
Si Xe Ac,0.2755674946266666
Mo Bi Ac,0.2755672919266667
Sc Cu Pr,0.2755665825983335
Tc Cd Pb,0.2755661819964334
Sr Tc Ir,0.2755655360903334
Nd Sm W,0.2755637425096667
Li Nb Ta,0.2755632436775665
Ag Gd Pb,0.2755627761243333
Yb Re Tl,0.2755622617850001
Yb Hf Ir,0.275561976479
Ga Sr Re,0.2755595996062334
Cu Sm Lu,0.2755591116699997
Na Rb Eu,0.275558874133
Ti Zn Pd,0.2755579273774
Be Rb Pr,0.2755575242433333
Na Au Pu,0.2755570162402331
Sr Cs La,0.2755556687493335
Cu Sr Pr,0.2755556132373999
Cu Ho Pu,0.275554221021
Kr Sn Ta,0.275553744535667
Si Pm Ac,0.2755537146266667
He Li Er,0.2755536332229999
K V Tl,0.2755532527428335
Li Zr Ba,0.2755531979676333
Li Tc Eu,0.2755525830706666
Tc Ba Th,0.2755521464011999
Ca Ni Eu,0.275551305526
Na La Er,0.2755505585899333
Ti Se Y,0.2755503482903331
Nb La Pb,0.2755501613297669
Ge Ag Pb,0.2755493904549999
O Au Pu,0.2755488847130002
O Nb Pb,0.2755485016253334
O Ge In,0.2755479857088001
Cu Pr Ta,0.2755474321503334
Li Er Re,0.2755473330208332
O Xe Pr,0.2755469865173336
Sr Eu Er,0.2755451945927666
Na Cu Cs,0.2755451783366665
Cr Te Dy,0.2755447967581667
Rb Sr Nb,0.2755447477672664
Ti Pd Au,0.2755431370892331
Pm Tb Ir,0.2755418899866667
Sc Br Mo,0.2755412533217999
He Au Th,0.27554111906
Ca Cu Xe,0.2755407292866666
Cu Rb Lu,0.2755402994733333
Ga Zr Pu,0.2755397078863335
Ni Ga Ag,0.2755374341016667
La Yb W,0.2755372016943335
He Ba Tl,0.2755370051173334
Ge Sr Ho,0.2755368042016667
Dy Re Tl,0.2755363354919999
Nd Os Th,0.2755355689696669
Rb Ho Os,0.2755348827849999
Kr Sn Gd,0.2755340938833336
Ni La Bi,0.2755339799986665
Ni Br Pt,0.2755334525033335
Ge Ag Ta,0.275533092004
Sr Sm Tb,0.2755326866736666
Sm Er Hg,0.2755322803106667
O Ba Ce,0.2755316587883332
Li Th Np,0.2755314288616666
O Zr Dy,0.2755310713506665
Tc Ce Pa,0.2755310696386664
Cs Sm Th,0.2755297659489999
Cu Sm Hg,0.2755296218009999
Ca Ni Nb,0.2755293617423331
Cu Ir Pb,0.2755292135976664
Ga Zr Os,0.275529172179
Zn Tc Hf,0.2755291542656666
Y Re Tl,0.2755289784192001
Tb W Th,0.2755286647186666
Si Kr Ta,0.2755286232516665
K Os Th,0.2755285858793331
Kr I Np,0.2755284134793335
Rb Sr Cs,0.2755283626996667
Cr I U,0.2755283611421332
Be Ge Pr,0.2755282901066666
Br Gd Hf,0.275528033773
Cu Ir Np,0.2755276237676668
Zn Ge Kr,0.2755276053200001
Na Au Np,0.2755274051580667
Pm Tb Tl,0.2755265461793335
Li Zr Cd,0.2755262546200333
Li Cs Re,0.2755260604194667
Sc Sm Tb,0.275525849599
Mo Ce Np,0.275525797699667
K Sm Ta,0.2755248926833331
Rb Nd Pu,0.2755237300803331
Pm Au Pb,0.2755229945643666
Sr Cd W,0.2755224635563333
Cl Cr Dy,0.2755223346462667
Eu Dy W,0.2755222241746665
K Xe La,0.2755216342636665
Ge Tl Pb,0.2755207294869998
Be Lu Ir,0.2755194945933331
Eu Ta Ir,0.2755187002946666
V Cu Ce,0.2755185649903335
Tc Ba Hg,0.2755181135733333
Cd Hg Pa,0.275518004858
Dy Tl Pu,0.2755174852863333
Li Tc Hg,0.2755171156144667
He Au Hg,0.2755164233875999
Eu Tb Tm,0.2755160815059999
Zr Tm Au,0.2755148501546667
Be Pr Hg,0.2755147427096667
La Pm Ho,0.2755143799086666
Sc Br Hf,0.275513923949
Be Ta Pt,0.2755138072490001
Rb Yb Pb,0.2755130339845332
Li V Sn,0.2755126617386335
Si Re Pu,0.2755114329200001
Be Ge Er,0.2755111797920001
Ba Tm Lu,0.275510934933833
Nb Ag Pm,0.2755106698159002
Rb Ba Re,0.2755090292406668
Lu Tl Pb,0.2755085756937999
Na Nd Yb,0.2755081778463666
Li Sm Th,0.2755063184024332
Mo Ce Ta,0.2755060141483335
La Er Pu,0.2755049793586664
Cu Ba Pu,0.2755032934146667
Y La Pm,0.2755030207699999
Cu Se Pa,0.2755022280216665
Li Kr Rb,0.2755020303413334
Ni Ce Er,0.2754999939340002
Cd Pb Pu,0.2754999564035335
Nd Pm Ho,0.2754989927376668
Ca V Dy,0.2754974020744665
K Zr Pr,0.2754972994791334
O Mo Sm,0.275496623503
Sr Tb Th,0.2754963786053335
N Ni Yb,0.275496020124
Ni I Xe,0.2754954476136667
O Kr Ir,0.275494606875
Zr Gd Au,0.2754927322209999
K Ho Pu,0.2754915296661332
Ge Sr Cd,0.2754911803356666
Ca Zr Pu,0.275491088936
Kr Rh Ta,0.2754906988699999
Be K Lu,0.2754885383970001
O K Au,0.2754879838939001
Sm Tb W,0.2754878979643334
Sn Xe Pm,0.2754873258956667
Cs Gd Ho,0.2754861184956665
Kr Rh Re,0.2754859861863333
La Eu Pb,0.2754854719406668
Li Cu Rb,0.2754850603433335
Mo Bi Pa,0.2754845033876664
Dy Hf Tl,0.2754844458233337
Mo Cs Ba,0.2754839025385665
Cd Hf Hg,0.2754838146573333
Li Nb Pu,0.2754833311951667
Gd Os Pt,0.2754829576523332
Sn Hf Pa,0.2754802833863336
Li Tm W,0.2754802148927334
Cu Ge Ba,0.2754777608323335
O Cr Te,0.2754777349716666
Cd Tm Ta,0.2754776370143333
B Zr Np,0.2754776227559333
Y Nb Th,0.2754772582186667
Be Rb Cs,0.2754768605186667
Cs Yb Pb,0.2754762733455668
Ho Yb W,0.27547444855
Sn Ac Np,0.2754728774813335
Be Cs Th,0.2754728407706668
Kr Gd Bi,0.2754723095979998
Mo Ag Cs,0.2754722721167
Ce Re Ac,0.2754709265899997
Nb Yb Hg,0.2754691099849998
Si Pm Pa,0.2754676127766666
Y La W,0.2754675685473336
La Er Ta,0.2754672067339999
Na Nd Eu,0.2754666881584002
Nb Mo Pt,0.2754650347683334
Cu Sr Ag,0.2754642986183468
He Br Rb,0.2754629463620002
Li Eu Pu,0.275462334222
He Ce Pb,0.2754621160885666
V I Pa,0.2754620268251
Si Kr Pu,0.2754607070016666
Cu Sm Gd,0.2754601097936667
Si Xe Pa,0.2754588281316666
Cu Xe Nd,0.2754574375056666
