phases,average probability Tc>10K
C Pr,0.2356278309966666
Er V,0.2355491257833332
H Li,0.2349761142899998
Mg Pr,0.2342732034866664
Be V,0.2339088078799999
Mg Nd,0.2338845820100001
Nb Os,0.2338098158166666
Mg Sm,0.2337050178433332
Mo Rh,0.2335474164500001
Mg Yb,0.23314043112
C Th,0.2328799924833334
Pd V,0.23213721226
C Ce,0.2319880233866666
Mo U,0.2315374083766668
C Lu,0.2313692054466667
Ho Mg,0.2311359056033333
Nb Tc,0.23080071804
Dy Mg,0.2303669763466667
C Ni,0.2300686723300001
Lu Mg,0.2297364510200001
Hf Mo,0.2290891494066667
Mg Th,0.2289315566099999
O Rb,0.2284863300033333
C Dy,0.2284268661166667
C Os,0.2281857656433334
H O,0.22807026437
Mo Pt,0.22778856567
Mo Sb,0.22759833781
Mn O,0.2274931409400001
C Ho,0.2274641883866664
Ga Na,0.2272134026366667
Mo W,0.2268509805033332
Li O,0.2268475466999998
Ir Mg,0.2265808931466666
H K,0.2258526744299999
Os V,0.2256427424466667
Ga Se,0.2242535362866665
C Tc,0.2240502335133332
Gd Mg,0.2238714224633331
Ga Sn,0.2238513456166665
Al Ga,0.2233198043300002
Al H,0.2229122989233332
Tc V,0.2226268328433334
As Ga,0.2225554094366667
C Tb,0.2224719514533334
Ga S,0.22215353299
C Ir,0.2216044023433333
Ni V,0.2209420643066666
Ir V,0.2209208793333333
Co Mo,0.2208440115699998
Mo Ru,0.22074617766
Cu Ga,0.2207370222099999
C Tm,0.2207345373066666
C Gd,0.2206284316366668
Ga Mn,0.2203718704033332
Mg Tb,0.2198908123366665
Cs Ga,0.2198741329366665
Br Ga,0.2193513620866665
Mo Re,0.2188071150299998
Cl H,0.21828134148
O Zn,0.2180768825866666
As O,0.2180559568499999
Mo Ti,0.2161903848600001
Ba Ga,0.2161802018466667
Ga I,0.2161438966666667
H Zr,0.2160974220000001
Mg Tm,0.2157116771866666
Ca Ga,0.2147510376400001
Be Mo,0.2141383837866665
O Sn,0.2128392557233332
Mg Ni,0.2127382224133334
H Sn,0.2125197795100001
Cl Li,0.2122165146066667
Na O,0.2108299665533333
Mo Pd,0.2107458946966665
La O,0.2097308838666666
Mo Ni,0.2097036021300001
O Sr,0.2090577328966665
I O,0.2084046646133333
Br O,0.20789438557
Cu H,0.2076120466066666
Nd O,0.2075967700766666
O Se,0.2075311056066666
O Tl,0.2073548315866666
Ga Y,0.2069265537466667
Cr Ga,0.2061401028100001
F Ga,0.2054133593199999
Au O,0.2053177309733334
B H,0.20524084956
Mo Os,0.2051811679266667
Mo Tc,0.2039285388666667
B O,0.2038944252566666
Cl K,0.2037449822566666
Ir Mo,0.2035467478399999
H Rb,0.2034772834200001
H Na,0.2032265630766667
As H,0.2031908839866667
Cr O,0.2027441488866666
Cs O,0.2026918024299999
Ga Zn,0.20181943294
Ba H,0.20124911231
Ca H,0.2008462397199998
O Si,0.2006091171666666
Al Li,0.2004250877233333
Er O,0.2004091194499999
Mg Xe,0.2002045436499999
C Pu,0.1999501174899998
H Mn,0.1994040418666667
Br H,0.1991618187666666
Ga Ta,0.1989363368133332
Mg Pm,0.1988106233199999
O Te,0.1986632967766668
H Se,0.1986273932733334
Mg Pu,0.1985613602966666
Li Sn,0.19799905163
Cs H,0.1979905745433333
C Np,0.1977790164333333
In O,0.1973315898766666
Cd O,0.19676358826
O Pr,0.1965461979533333
Ga Te,0.1962200485166665
Ga P,0.1960922982333333
H Y,0.1959492251633332
Cl O,0.1958630822966666
Ga Sr,0.1958371544466667
C Pa,0.1958341020099999
H I,0.1950825390866667
Ca Li,0.1941593103666666
B K,0.19326513212
Cl Zr,0.1929282511799999
O Sm,0.19260333085
O Sc,0.1924730410299999
As Li,0.1923614234199999
Bi O,0.1917036472400001
Hf O,0.1916101903666666
H Si,0.1914043649899998
Au Ga,0.1912674281899999
Ga Rh,0.19107806251
O Pt,0.1910283426966665
B Li,0.1904931777533333
Cl Rb,0.1897418455033333
Al Cl,0.18954510575
Br Li,0.1890080540133333
K Sn,0.1887765119
O U,0.1887232559633332
Ga In,0.1883353777833333
Ba Li,0.1881126200599999
I Li,0.18792263924
Li Se,0.1877324121833331
Ag O,0.1873997108399999
O Ta,0.1873213586633332
Ge O,0.18666839021
B Cl,0.1863685091733333
Cr H,0.1863225300500002
B Zr,0.1859952598633334
F H,0.1859271551133333
Ga W,0.18580315894
H Sr,0.1854973537533333
Cl Sn,0.1854774877833334
Bi Ga,0.18526688322
O Tm,0.1850422069233333
Eu O,0.1846948251133333
O Rh,0.1846095540466666
Dy O,0.18457390885
Ce O,0.1845309516033333
Ho O,0.1845185422966667
Ga La,0.1844191748066665
Lu O,0.1836879469233333
Al Zr,0.1836284074366666
Ag Ga,0.1834725024466665
Ga Sc,0.1830300144266666
B Cu,0.1827381173966666
Ga Pt,0.18232821589
H S,0.18212939657
Be O,0.1820419992166667
H P,0.1817526375833332
Ga U,0.18174555357
Br K,0.1815601003933332
Sn Zr,0.1815277000800001
Li S,0.1813754000866666
Cl Cu,0.1813332884599999
Ga Hf,0.1810354313199999
I K,0.1810219731933333
Al B,0.18073308672
Cs K,0.1801866766733334
O Yb,0.1797700542533334
K Na,0.1797455862833332
Cl Na,0.1794007874366667
As K,0.1792513948833333
Ca Cl,0.1784334359033333
Ga Ge,0.1776860669533333
Ga Sb,0.1775455314733333
As Cl,0.1774793964499999
Ga Ti,0.1773011840266667
H Ta,0.1772755795166666
Cl Mn,0.1768821932733331
Gd O,0.1768434765766668
Cl Cs,0.17679821119
Ga Ru,0.1767594636633333
Ba Cl,0.1763073146999999
H Rh,0.1762407463533333
Ga Re,0.1759801460866668
Co Ga,0.1759579517366667
O Th,0.1754798576099999
Br Cl,0.1748764188266665
K Se,0.1743834377800001
O Pb,0.1743483434233333
H La,0.1742703384299999
Eu Ga,0.1742096213133332
Er Ga,0.1735839451266667
Cl I,0.1735816385866665
Cl Se,0.17330155633
As Zr,0.1732493393999999
F Li,0.1728953373933333
Cu Zr,0.1726670717866666
