phases,average probability Tc>10K
Fe O Pb Sb,0.7215641731333334
Ag Br H N,0.7215587329999995
K N Na O,0.7215575470333331
B Mg O V,0.7214879907333339
Au H I N,0.7214380028999999
H N Se Zn,0.7211923990333333
Cu F H N,0.7211920037333335
Fe O Sr Ti,0.7211096519333333
Al B Fe Y,0.721070917566666
C Fe H Tm,0.7210329250333332
F Fe K Pd,0.7209933625000003
Ba Fe La S,0.7209779868000002
Cd Fe Ni O,0.7209235684000002
Bi Cu Mn O,0.7209139111666668
B Cu Fe Y,0.7208781157000004
Mg Mo Na O,0.7208493617666669
Cu La O Rb,0.7208397726
C Cd Mg O,0.7208193882333335
B Ca I N,0.7207670548666664
Mg Mo Nd O,0.7206464357666663
As Cu O Tl,0.720638009333333
Fe Ni O Sr,0.7206271957000004
C N S Si,0.7205250801000002
Br Cu N S,0.7204392534666664
Ce I N Na,0.720423714333333
Ge H N Rb,0.7203791482666667
Br H N Sc,0.7203536060999995
B Fe Ga Pr,0.7203435578333331
B Cl N P,0.7203341968000001
Fe O Sb Sm,0.720297543233333
B Fe Mn Y,0.7202800049000001
Li Mg O V,0.7202374309666663
Fe O Pr Sb,0.7201922276333332
Co Dy Fe V,0.7201919626666664
Cu Nd O Sr,0.7201486460999998
H La N Rb,0.7201478601666663
Fe O Pb W,0.7200600771666665
C N Nd Th,0.7200259916333334
Al C Fe Pr,0.7200248638000001
Ba Cu N Ni,0.7199819609666663
Al Cu In O,0.7199772326666669
Cr Cu Mn O,0.7198610298333334
Fe Ni O Zn,0.7198600317333329
B Eu Li N,0.7197808144666663
Co Cu Mo O,0.7197540497666662
C N Sm Th,0.7196723358666666
Fe Ho O Sb,0.7195624333
B C Fe Pr,0.7195003388666673
Cu Gd Mo O,0.7194152792666665
Al K Mg O,0.7194071441333333
C Dy N Th,0.7193282178666666
Cr Cs F Fe,0.719302251733333
Er Fe H Mn,0.7192892703333328
Cl H Ir N,0.7191975389333336
Al C Fe Ho,0.7191742485000006
Br Ge H N,0.7190104999999997
Cr K N O,0.7189794978333339
B H N Y,0.7189755668666664
Cs N Na W,0.7189482042333339
Al Fe Ga Ti,0.7189185860666666
Ba I N P,0.7188273125666669
H I In N,0.7187838506133329
Eu H N Rb,0.7187326346999998
Fe Ga Gd S,0.7187211537333335
C Fe La Si,0.7187018302800006
Cl N P Ta,0.7186706782000001
C Ce N U,0.7186590402000002
Ba N O Ta,0.7186501114999996
H N Na Yb,0.7186125163999996
La Li N Si,0.7185757400000006
Cu O Tm V,0.7185350865
Cu La Mn O,0.7185219273000001
B C Dy Fe,0.7185110205333332
H Hg N O,0.7184958083333335
Ba Bi Fe S,0.7184423889999996
Ba Bi N Sr,0.7184354885666666
Cl H N Ni,0.7183758285333337
Cr Fe Ni O,0.7183377642333336
I N Na Nd,0.7183353650666666
Ba Co F Fe,0.7183209434099997
Eu Li N Si,0.7182916223666669
Al H N O,0.7181550101999997
Al Fe S Y,0.7181366673000003
Al C Dy Fe,0.718130687913333
Ba Ca N P,0.7180718612666667
B Br H N,0.7179844875666671
Cu La O Zn,0.717949895133333
B C Ce Fe,0.7179455402
Al Mg O Y,0.7179321755
Cr Fe O Ti,0.7179310790333334
Cr Ga Mg O,0.7178946697666665
C Fe La Yb,0.7178821426333335
H I N Pt,0.7178607531666666
Cl H N Tc,0.7177955328333332
Cr Cu O Zn,0.7177050053000001
Ca H N P,0.7177022746666668
Ga Mo S V,0.7176627047
Al B H N,0.7176585807333336
Cl I N S,0.7176541544333336
B H N Rb,0.7176277062666665
C Fe Hf S,0.7176143458999997
C Er Fe Ru,0.7175534836
Cd H I N,0.7175479493333329
Bi Fe O Ti,0.717543536233333
Br Fe Na Th,0.7174900204666662
Cu Hg O Se,0.7174831128000004
H N O Y,0.7174465076666666
Fe Gd O Sb,0.7174299744333338
Cr Li N O,0.717388032466667
Ba Ca N W,0.7173307715666662
Mg Mo O Sr,0.7172517756999998
Cu H N S,0.7172480991666667
B Br N Sr,0.7171490095333327
As In Mn N,0.7171454812333331
Fe H Sc Y,0.7171377053500007
Al Ga Ge Nb,0.7171129152666665
I N Na Pr,0.7170327861666665
F H N Zr,0.7169560456666666
H N O Zr,0.7169327377333341
Au K N O,0.7168752453799997
Ca Fe Ge Mn,0.7168738115000001
K Mg Nb O,0.7168723777333339
Cu Li Nb O,0.7168435817333337
As Co Fe Ti,0.7168039203333333
Fe H Sb Zr,0.7167960317000001
B Ba N Sr,0.7167689212000001
Ba Ca N Si,0.7166879811666663
Ag Cs Fe Te,0.7166626193666663
As Ga Na Nb,0.7165929104666671
C Co N S,0.716462619466667
H I N Sc,0.7164386618666666
Bi Fe Ni O,0.7163268193666673
As Cu O Sm,0.7162981472666666
Cu Ga O Yb,0.7162703209666667
C Gd N Th,0.7162247806666671
H N Te Zn,0.7160279207666662
Cu Fe Te Tl,0.7159471694999999
C Ce N Th,0.7159375874666665
Ba Fe S Sb,0.7158176444666665
B H Mn N,0.7157470880333331
Br H N P,0.7157056309000001
Ca Cu F O,0.7155907409333339
C Ca K O,0.7155592717666658
C N Pr Th,0.7155458542000006
Br H N Sb,0.7155246809999999
Fe Ga S Tb,0.715468752133333
Cl Cu O Y,0.7153896011666665
Al Cs N O,0.7153196748000004
H Mg O V,0.7153192595999995
Fe O Pr S,0.7152813508333327
Co Fe Ga Si,0.7152716810000004
Cr Fe Mo Ti,0.7152593400666669
Co F Fe Na,0.7151998775166667
Ce Cu Nd O,0.7151840740333332
Al B N Y,0.7151710671266668
Ca Cl Cu O,0.7150547561333341
Ga In Mg O,0.7149791626666668
H In N Se,0.7149279803666672
Cl N O Sn,0.7148666534666674
Cu Fe S Tl,0.7147895662000001
Cs N O Zr,0.7147673682666664
Cu La Na O,0.714762773233334
Cu Mo O Yb,0.7147570257999996
Eu Fe O Ti,0.7147558440666665
B Cs H N,0.7147195628999999
Bi Ca Mg O,0.71463946772
C Co Fe Sm,0.7144838133333332
Ca N O Te,0.7143953409000003
Cr Fe Mo Ni,0.7141879906333338
Co Fe Ga Nd,0.7141683222333332
Cs Hg N O,0.7140429101999995
Fe Ge O Tm,0.7140155986333332
C N P S,0.7139849389000001
B K Mg O,0.7139204190000003
Cu Hg O Te,0.7137850319333334
Cd K N O,0.7137667714499998
Co Fe O P,0.7137330802999998
Be H N Rb,0.7137246096000003
Fe S Sn Zn,0.7137242051333327
Fe Mn S Zn,0.7137201622666663
Er Li N O,0.7136227774333335
Cu K Na O,0.7135895074333324
Br H N Rh,0.7135278960333331
Br Cu H O,0.7135248665999996
Fe O Sb Yb,0.7134501324133331
Er K N O,0.7133779718199996
Ca N O Ta,0.7133765352999989
Cu Fe In S,0.7133740357999997
Mg Mo O Tl,0.7133611614333328
Fe La Ni O,0.7133443573666665
Cr Cu Fe S,0.7133183823000002
Cu La O Sn,0.7132945472333333
Cs Ge H N,0.7132352874000002
Cu Mn O Sr,0.7131840960333329
Cs H La N,0.7131119528000004
B Fe Ga Gd,0.7129896126666665
Ba Ge N Sr,0.7128634192666667
Al C Fe Tb,0.7127980267999996
F Fe O Ti,0.7127409936999999
Ca Co Cu O,0.7126753669666663
Cr Cu H O,0.7126166265666666
Cl Hg N S,0.7126156227333336
Cu Mo O Th,0.7126005680999997
Bi K N O,0.7125948882000003
As Fe Ni Sb,0.7125774304000002
F H N Sn,0.7125202883999997
C Er Fe Si,0.7125180862466667
Ag Cu O Rb,0.7124765296666667
Ge N Ni V,0.7124497223999994
Cd Cu O Se,0.7123874812999997
Bi C Fe Pr,0.7123840985333331
Cu Fe Pb S,0.7123196929999999
N Nd O Zr,0.7122855150999999
B Ba N O,0.712248601933333
Cu Mn Nd O,0.7122241054
Fe La O Ti,0.7121481974000005
Ce Cu Mn O,0.712135867066667
Ba C O Y,0.7121065121000002
C Co Fe Nd,0.7119769982333327
N Na O Rb,0.7119580550333333
Cs H N P,0.7119530438666664
H Mn N O,0.7119218221500005
Hg N O Rb,0.7118426596666669
Co Fe Mo Nd,0.711811576833333
C K Mo O,0.7117755337000001
Cu La Li O,0.7117648712999997
H I N P,0.7117102804333333
C Cr Fe Ni,0.7116842474666666
K La N O,0.7116547228333334
Br H N O,0.7115943557333332
Ba Ca Co N,0.7115635977666663
Fe Hg S Sn,0.7114779281
Au Cl N S,0.7114722111666668
Bi Cu O Se,0.7114709216666661
C Er Fe Sm,0.7114611723
Ba N O Pb,0.7114449412000001
Cl N S Se,0.711362190333333
Co Fe Ga Pr,0.7112655992666669
Cl Fe La S,0.7112587711666662
B Mg Nb O,0.7110002193333337
B H N Sr,0.7109244372333338
Cu Nb O Ta,0.7108158953000003
B Fe Ni O,0.7107676782000001
As Bi Cu O,0.7107653486333334
Cu I O Sr,0.7107497865666665
Ba N O Si,0.7107256179666666
Cu Fe In Te,0.7106857759333333
Cs Eu H N,0.7105088008000002
B Cr Fe Y,0.7104551029666665
Fe Pb S Sn,0.7104108065000004
Bi C Ce Fe,0.7104106477333334
Li N Ni Sr,0.7103827332999999
Fe Nd Ni O,0.7103406931000003
Mg Mo O Te,0.7103153897666665
Co Fe Mn Zr,0.7103052120666666
Al B Mg O,0.7102993336333338
Ag Cs F Fe,0.7102138989666664
Hg I N O,0.7101560079333332
Ge H N Se,0.7101217196999998
Br H N Pd,0.7100703360333334
Al Ba N Si,0.7100507189066673
F Fe Mn Pb,0.7100057629000003
Li Mg Nb O,0.7098353087333339
Al Mg Mn O,0.7098010754666668
Cu O Sr Zn,0.7097382074000006
B Mg Mn O,0.7097368259166668
H I N Sb,0.7097104103999998
Fe Nd O Ti,0.7096692063666667
Cr Mg O V,0.7096365734833331
B H I N,0.7095869433333337
Ga Ge N S,0.7095743032999997
Cu Er Fe H,0.7095504445333332
Ag Cu Mn O,0.7094413004333329
N O Ta Zr,0.7093639025333339
Er Fe Mn Sn,0.7093293397666671
Cu Li O Zr,0.7093200064666662
Al C Ge Nb,0.709301303166667
Cu H O Sr,0.7091838507666666
Fe In Ni O,0.7090798233000002
Cu La O Se,0.7090609962
Ba Ca Mo O,0.7090440189000008
H N Na O,0.7089858898166663
Ba Fe S Sm,0.7089577988999999
Al Cu Fe La,0.7089445497333332
Co Dy Fe Ga,0.7089052742000003
Ba Cl Cu O,0.7088576350333332
Ba N Sr W,0.7088396703666664
Cs H N Sm,0.7087305179333335
H N P Rb,0.7087113990000002
Br H N Ti,0.7086826353333334
B I N Sr,0.7086705697333335
H N O Sn,0.7085595884999999
K N O Se,0.7085589265999997
Ba Fe S Si,0.7085522553333338
Er N O Zr,0.7084710222999998
Cl H N O,0.7084280005000003
Ce Li N Si,0.7082682071999995
Ca Ga Nb O,0.7080242862566668
Bi Mg O V,0.7080040221666668
H N Na S,0.7079513812333335
N Si Sr Y,0.7079443638666664
Cl N S Te,0.7077483289
As H N O,0.7076892175333331
Br H N Re,0.7076857234666661
La N O Zr,0.7075945225999997
B C Mg Si,0.7075843961999998
Cu La O Sm,0.7075777629999999
H N Rb Yb,0.7074653474000004
Br Cu O Te,0.7073871398666666
Cd Fe S Sn,0.7073614655333338
Cu K O Se,0.7072440619333334
La Mg Nb O,0.7071453890133335
Ag Cu Fe Te,0.7071294429666665
Al Cu O Si,0.70711291
Li N O Ta,0.7071037801666665
Ba N Si Y,0.7070464682999993
B H N Zn,0.7069781204999996
Ba Ce Fe S,0.7069665560333338
Ag Fe S Sn,0.7069360535333338
Mg Mo O Pr,0.7068460067000002
Fe H Mn Ti,0.7068057075333337
K N Nd O,0.7067626024999999
Fe In O Ti,0.7067190885333331
H I N Ru,0.7067146013000002
Ba N P Sr,0.7066901059666659
H I N Pd,0.7066781562666665
Fe O P Sm,0.706644643963333
Bi Cu O Te,0.7064814928333333
Br H N Pr,0.7062872199666665
Mg Na O V,0.7062733228333332
Fe Ni O Ta,0.7062608628999998
H N P Sr,0.7062555380666666
Al Br N S,0.7062160121200001
Ba Ga Nb O,0.7061848267833332
F H N Y,0.7061317505666671
Ge K N O,0.7059268200333332
As Cu O U,0.7059190825999999
Cu Li Nd O,0.7059126429666669
C F N S,0.7058589596166667
Br Co H N,0.7057975773666666
H N Na Ni,0.7057966480333325
Ba Fe Nd S,0.7057439404
Ba Mg O Te,0.7056624064866667
Cu Li Mn O,0.7056557021666667
Cu La O Te,0.7056229888333337
Ce Cs H N,0.7055876971
H N Nd Rb,0.7055829779000005
Ca H N S,0.7055456260833336
Al Ca N Si,0.7053905896033337
K Mg O Sn,0.7053796484333335
Bi Cl N S,0.7052655101333339
Cu O Sn Sr,0.7052464020666667
Ag K N O,0.7052215690333338
Ag Mg O V,0.7052131537999997
Cs Mn N O,0.7051567062466666
Bi Cu Fe S,0.7051230424333335
Ag Li N O,0.7050673959666665
Cu Dy La O,0.7049858181999997
Fe Ge O Tb,0.7049804252166666
B Mg O Sn,0.7049733588666667
Br La N O,0.7049265706666666
Cu O P V,0.704885911833333
Ge Mo Nb Sn,0.7048605724333337
C Fe Nd Si,0.7048084425866669
C N O S,0.7048053994666665
Ge Li N O,0.7047737563000003
C N Ni S,0.7047027685333332
Br Fe La S,0.7046667860333337
Fe Ni O Sc,0.7045998038000001
F H Mn N,0.7045548975000001
Al Fe H Nd,0.7045449170333337
Mg Nb O Zr,0.7045369070333326
C Co Dy Fe,0.7044816944333331
Cl N Si W,0.7044798357333335
Ca N O Si,0.7044490090000003
Al Ca Mo O,0.7044419999666665
Cu O Sr Tl,0.7043951485333332
Cu Ga O P,0.7043678939333339
Fe Ga Ge Sc,0.7042343789999991
Cs H N Nd,0.7042306178000004
H Mn N S,0.7041001171666665
Li Mg Mn O,0.7039998256133331
H I N O,0.7038856452000003
F Fe Na U,0.7038629811866673
Ba Ir N O,0.7038566807333333
Al Mg O Zr,0.7038450098999999
Al N Nd O,0.7037923019666664
Fe La Mn S,0.7037730888999999
Ba Fe S U,0.7036587753333337
Cu Eu O Sr,0.7036374272333332
Ba Cu O Sb,0.7036169172333339
Cl F N P,0.7035946119333335
Cs H N Yb,0.7035825042666666
Cd Cr Cu O,0.7034643415333336
Fe Sm Ti V,0.7034571063999999
Cl N Si Ti,0.7033404335666669
Ca N Sr W,0.7032710247666671
C Ca Na O,0.7032471669666667
Al Co Fe Mn,0.7032319866333329
H I N Re,0.7032304241
Cr Fe In S,0.7032296544333334
Ce K N O,0.7032168437666669
Ga Ge Mg O,0.7031904613666666
Ba In Mg O,0.7031613437333335
Cu Mn O Se,0.7031364162666667
N O Sc Zr,0.7030960031999999
Co Cs F Fe,0.7030919582333328
Cu Eu Fe S,0.703039750133333
As F H N,0.7030289186000005
Bi N O Y,0.7029620016333337
Ba N Sb Sr,0.7029347441000003
B Mg Na O,0.7028299162333329
B Fe Ru Zr,0.7028187050333329
Fe O P Pb,0.7027620533966672
Ba Fe Pr S,0.7027444030666669
Li N O Si,0.7027273923800003
Cu Mo O Tb,0.7026487171333339
Al Mg Na O,0.7026116063666666
Cl La N S,0.7025809737666665
Ba N Si Sr,0.7025692706666661
Cl N Pt S,0.7023708866
Cs H N O,0.7022901643333336
Fe Ge Li S,0.7022529872666666
C Dy Fe Si,0.7022445690333331
Co Fe Ga Ti,0.7020972885666672
Bi Mg Nb O,0.7020769752
Al F H N,0.7020557260666663
Fe Mn Nd Sn,0.7020000196333331
Al Dy Fe H,0.7019936412466669
Al Eu N O,0.7019512676000003
Mg O Sr V,0.7019263364866671
Ag Hg N O,0.7019246779333331
Cu Mo O W,0.7018709137333334
C Ca Mn O,0.7017333796000006
Ba N O Re,0.7017292678333332
Bi Br Fe S,0.7017240647333328
As Cu O Th,0.7016812375000002
Al Fe Mn Si,0.7016785439333333
Al C Mn Mo,0.7016679813333341
Mg O Si V,0.701663623153333
Cu H Na O,0.7016093409000006
C Ce Fe Si,0.7016005949999994
Cu I Na O,0.7015657665333332
Li Mg O Zr,0.7015589647166668
Fe O Ta Ti,0.7015489286999997
Al Ga O V,0.7015478460666668
Cu O Se Sr,0.7015464466666664
Li N Nd P,0.7014761894666671
Cu H O Sn,0.7014027721333341
Br N Nd Se,0.7013815867333331
B Li Mg O,0.7013651126666669
B Cu O Sr,0.7013590498333334
Fe O P Pr,0.7012412459033336
Ce Cu O Sm,0.7012264533666667
Mg Nb O Rb,0.7012138660000001
Cu Fe S Sb,0.7010003592000006
Co H I N,0.7009927143500003
Cu O Pr Sr,0.7008965544999998
H N Se W,0.7008480798999996
Al Mg Nd O,0.7007957607466663
Dy Fe Mo Nd,0.7007809398666667
Cl N P Ti,0.7007400173666667
Cr Fe Mn Sb,0.7007374576666666
Cu La O Pt,0.7007287823666669
Fe I La S,0.7007156613333333
Cu Nd O Te,0.7007154691999999
H N O Zn,0.7007037923166668
Co Fe Ni O,0.7006956961666668
Fe K P S,0.7006823991666665
Fe Li P S,0.7006361691999996
Ba Co Fe Sb,0.7005712158000001
Fe Mo Si U,0.7005488293333334
Cu Ho O Sr,0.7004948958666664
Cu Dy O Sr,0.7004817760666665
Cr Fe S Zn,0.7002717501333338
Hg N O Tl,0.7002488975833332
Al H Mg O,0.7001617731999997
N O Sm Zr,0.7001453285999997
Ce Cu O Pr,0.7000477214999997
Al Fe La S,0.7000334691666668
C Fe Si Sm,0.6999874359666673
Au H N O,0.6999868474999998
Cu H I O,0.699983628266667
C Fe Pr Si,0.6998443447199997
As H N S,0.6998039726866668
B Mg O Rb,0.6997893157999999
Ba Ca Ga O,0.6997741592999999
Ge Mn N Zn,0.6996912376833329
Cu O Sm Sr,0.6996636175666665
B Er Fe H,0.6995941716999994
Ca Mo O V,0.6995547864333335
Mo Nb Si Sn,0.6995102782666673
N Nd O Rb,0.6993260805999999
B Cu Mn O,0.6992660545333331
Cr H N O,0.699219237066667
Al Fe Mn Yb,0.6992123617
C Hf Nb Zr,0.6991338865
Ce Cl Fe S,0.6990060841666668
Ag Cl N O,0.698890214733333
B Cu O Sn,0.6988052834666667
H Mg Mn O,0.6987643911999997
Co Fe O Ti,0.698678006166667
Cr Cs N O,0.6986356470333333
C Er Fe Ti,0.6986046546999998
Al Au Fe La,0.6985848185333328
C K O Y,0.6985691852666662
K N O Pt,0.6985297058999997
H N O Sr,0.6985062528666668
Cr Er Fe H,0.6984418571666666
Al B Cu O,0.6984370901000001
B H Mg O,0.6984359498333336
Ag As Cu O,0.6984293809666676
Al N Ti Y,0.6984120028033329
Cd N Na O,0.6983515268999997
Ba N O Os,0.6983334343999998
B C Mo Zr,0.6982572493666666
Cl F N Re,0.698225399366667
N O Pr Zr,0.6982060244666667
B La Mg O,0.6981475268333333
C H Mo O,0.6981385666000005
Al La Mg O,0.698127623616667
N Na Nd O,0.6981186206666674
Ir K N O,0.6980705607000001
F Fe Na Ni,0.6980511972733333
H La N O,0.6979425544999996
Li N O Pr,0.6978441710999999
Cu H O Se,0.6978257551999999
Cu H O Tl,0.6977665743333326
Cu Mo O S,0.6977449732999994
C Dy Fe Nd,0.6977057091666666
Al Fe Mn Sm,0.6976997448000001
Fe Gd H Y,0.6976745962533336
Ce Cu O Te,0.6976437293666667
Cu Mn O Sm,0.6976200108999998
Ba Mg O Ta,0.697600288166667
As Cu O Pb,0.6975776938666667
Fe O Pb Ti,0.6975615682333334
C Ca H O,0.6975392883666669
Al Mg O Sr,0.6974477424999995
Ca N O Th,0.6974150172666669
Er Fe Ga Ho,0.6972835427000001
Ag Cu O Te,0.6971916620333337
Cl Cu K O,0.6971199804333327
Fe In Pb S,0.6970849873999996
Fe O Sb Tb,0.6970439567466671
Cs Gd H N,0.6970073809666669
H N O Se,0.6969881018866668
Al Mg O Zn,0.696987644466667
Al Fe H Ho,0.6968359821000001
Cu Eu Mn O,0.6967351636333335
Ce Cu Eu O,0.696725597633334
Li Mg O Sn,0.6966732022000002
Cd N O Rb,0.6966548416666669
Cs F H N,0.6965773061333337
Ag Br N O,0.696512618
Fe O Pr Ti,0.6963983428333335
Cd H N O,0.6963132884333331
Br H Ir N,0.6962968238000001
Co Fe S Sn,0.6962503469333332
B Ce Fe H,0.6961590465333333
C K O V,0.6960021787999997
K N O Rh,0.6959978480666668
Bi Mn N O,0.6959115038833338
Ca Ce Fe Sb,0.6959082965666668
Ag Fe S Te,0.6958740992999999
B Mg O Sr,0.6958213361166663
N O Rb Sc,0.6956952439000001
Cu O Sr Te,0.6956302925999999
Al Fe Gd H,0.6955019879000002
Cu K O Ta,0.695480588866667
C Fe Ho Si,0.6954051194666669
Ba N O W,0.6953940544333336
Cs N O Zn,0.6953664596866664
Ca Fe Rh Si,0.695363739433333
B Cu Na O,0.6953016938000005
Cu Mn O Te,0.6952545336666661
Br H N Ni,0.6952332986999996
K N O U,0.6949668561533329
B Fe H Sm,0.6948956353666667
Al Cu Fe Si,0.6948676464999999
Mn N O Ta,0.6948642722333335
K N O Pr,0.6948528333
B Cs Mg O,0.6948079963666665
B Cu H O,0.6947161432000001
C Fe Lu Nd,0.6946449031666663
B Cu O Zn,0.6946162876999997
Ba N O P,0.6946005752333335
Cu O Se Zn,0.6945773608666672
Fe H Ti Y,0.69456739122
Co Cr Fe Zr,0.6944813477666663
B Ba N Si,0.6944596690333332
Cs Cu O Si,0.6944195347999998
B C Mg Ni,0.6943090324666668
Bi H N O,0.6942660211200002
Cu Mn O Pr,0.6942350269333327
Fe O P Th,0.6942032646666672
B Fe Sc Y,0.6941721996666668
Cd Fe S Zn,0.6941398057333331
Al Ca Nb O,0.6940273475666663
Cu Ho Mn O,0.6940234540999999
C Fe Gd Si,0.6940169289833334
B Ba Eu N,0.6940106656333338
I La N O,0.6939904770333335
H In N O,0.6939110396000001
C I Mo O,0.6937581948
Cu Dy Mn O,0.6936662611
C Ca O Zn,0.6936035308333337
B Br Eu N,0.6935720268666663
Fe Ni Se U,0.6935658035999996
C Fe Sm Ti,0.6934992422000003
Ca Ge Mg O,0.6934868503333336
Fe H La Si,0.6934835479333333
Er H N O,0.6934706466666667
C Nb Ni V,0.6934584914999997
B Fe Rh Zn,0.6934391914000003
Fe H Ni Y,0.6933561674999995
Fe O P Si,0.6933529612333335
Fe Ga Ge Sm,0.6932853028333334
H N O Tl,0.693250687966667
Al Cu Fe U,0.6931845279666673
Al Mo O V,0.6931793202999997
Ce Mg Nb O,0.6931729823666669
As K Nb Sn,0.6931304859666664
H I N Ni,0.6930892614333333
Cl Cu O Sr,0.693073660633333
Cu Fe S Si,0.6930146055666665
B Ir Mg V,0.6929891508333331
C Fe Si Th,0.6929680564333338
Cu Lu Mn O,0.6929298760666665
Cd Cs N O,0.6929229067999997
H N Nd O,0.6927864252666663
Cu Li O Se,0.6927459168333332
Ce Cl N S,0.6927436576333336
Cu Ge K O,0.6927410065666664
Bi Cu O Pb,0.6925989461333331
Cu Fe Rh S,0.6925085012666664
H N O Te,0.6924781232333337
La Mg Mn O,0.6924515675666663
N O Si Y,0.6923753977833336
B Er Fe Mn,0.6923444946666665
Ba Ge Mg O,0.6922915453999999
Bi Ca La N,0.692259547833333
Al Fe H Tb,0.6921082514666668
Ag N Na O,0.6921035924500001
B Cu I O,0.6920596694000002
B Co Fe Y,0.6920220270999997
Ba Mg O U,0.6920161300666666
C Fe Si U,0.6920107211333332
Cl N S Sb,0.6919884608333334
Cs H N Ni,0.6919863613999998
B Fe H Nd,0.6919495913666671
Cr Cu Ge O,0.6917170517333332
Ba Ca O V,0.6917167342666655
C Nb S V,0.6915867387666669
Fe Mn S Si,0.6915790587999997
Al Cr Mg O,0.6915729400699997
Bi Cu O Rh,0.6914773400666663
Eu H N O,0.6912173754000007
B Cu Er O,0.6911648025000003
Fe Gd Mo Nd,0.6911248692666666
Cu O Pt Sr,0.6911109033000001
Ba Mo O V,0.6909938985333338
C Ga Mn O,0.6909563028666666
Cu F Nb O,0.6909486210333331
Co K N O,0.6909370955333333
Cu H O Te,0.690884001566667
B Dy Fe H,0.6908662432666666
C Ca O Sr,0.6908084302666673
Cd Cr Fe S,0.6907400277000005
B Fe H Pr,0.6907397685333326
Cu Mo O Sb,0.6906048886999999
Fe In La S,0.6906043338333331
F H Hf N,0.6903961189666666
C Ca Cd O,0.6902323310666666
C Fe Nd Ti,0.6902060480000001
As Li Mg O,0.6901429486
Ca Ce Mg O,0.6900315043766669
Cu K O Si,0.6900174146666664
Ag Al Fe La,0.6900085068666673
Mg O Pb V,0.6899461725133331
B Cu Li O,0.6898699106333331
Cu O Se Tl,0.6898438585000002
H N Pb S,0.6898264654000001
Fe Ga Nd Ti,0.6897266138333328
Cu Na O Te,0.689722069966667
Al C Nb Ti,0.6894927341999995
B Fe Mn Si,0.6892896885999998
C H Mo P,0.6892539632666665
B Fe H Th,0.6892422272333335
Cl N Nd S,0.6891878868333332
Ga O V Zn,0.6891485428
Cr F H N,0.6891372022333332
Ba C Cs O,0.6891248597666668
H N S Zn,0.6891222211133338
C N Pu U,0.6890721320666671
Co Cu La O,0.6889813092000004
Cl N S W,0.6889575621666665
La Mg O Zr,0.6889469103666662
Ba Mg O Si,0.6888583250000003
B Fe Mn P,0.6888472548333335
Bi C Ca O,0.6888153096666673
Cr Ga V Zr,0.6888053307999997
Ca N O W,0.6887340866999998
C Ca O Tl,0.6887322870333328
F H N Ta,0.6886999237999999
Cu Gd Mn O,0.6886362084000004
F H N Te,0.6886161326000004
H Hg N S,0.6886129446533332
Fe Ni O Sb,0.6886094624133334
H Mg O Sn,0.6885202490666665
Cu Ge O Sr,0.6884573792000006
C O Y Zr,0.6884524452333339
Ag I N O,0.6884478459499994
Al Fe La Pb,0.6884432756466669
Al C Ta V,0.688417114033334
Ce Fe I S,0.6884072279333332
Ag H N O,0.6883700583166668
Al B Fe Yb,0.6882609877000001
As Mg Na O,0.6882132765
B Fe Nd Zr,0.6882005952999999
Br N O Pr,0.6881926771333334
B H N P,0.6881720852666667
H N O Si,0.6881624139466664
K N O Ru,0.688069884133334
Al Fe S Sm,0.6880029877333335
H N O Sc,0.6878851485666668
Fe O P Sb,0.6878388922466663
F H N Pb,0.6877863703999998
Al Cd Mg O,0.6877732964333332
Cu In O Se,0.6877554279333333
B Er Fe Y,0.6876913589333334
Ca Mg O Si,0.6876531241333339
K N O Pd,0.6876465820333341
B H K Mg,0.6876313400333328
Mg Mo O W,0.6875979558200002
Cu O W Y,0.6875749670000001
Al N O Si,0.6875433021166668
Al N Si Sr,0.6875327543966672
Cu La O Rh,0.6875244284000005
Cu Eu O Se,0.6874768880000001
Er Fe H Ru,0.6874686762666671
B Ce Fe Zr,0.6874370139666661
Br Ce Fe S,0.6874220982999995
C Dy Fe Ti,0.6873832877000002
Cs F Fe Ni,0.6873451712333334
Ag N O Rb,0.6872040626
C Ta V Zr,0.6871534153333335
B In Mg O,0.6870792092833335
Cu Li O Te,0.687069844233334
Hg N O Pb,0.6870425643499999
Al Cr Fe Si,0.6869913691999999
N Na O Rh,0.6868603991799999
Ge H N O,0.6868481828
La Li Mg O,0.6868378427333336
Ba Eu N Si,0.6867373392999997
B Cu Fe Nd,0.6866848928000002
Be H N O,0.6866338593533335
B Fe H Lu,0.6865942826166666
Cl N Pr S,0.686585078666667
B Ba F N,0.6865533570666664
Al Fe Pr Y,0.6865377470000001
Ba C H O,0.6864897879666672
Cl N S Ti,0.6864678025333333
Co Er Fe H,0.6864081982999999
Cu Dy O Se,0.6862927670666673
Fe Mn Ti Zr,0.6862783564999999
H Lu N O,0.6862752939666662
Al Co Cr Fe,0.6861853878999997
N Nd O Se,0.6861777504999999
Ga Nb Se Ta,0.6861728604999995
Ba Mg O Re,0.6861559260000001
N O Sr Ta,0.6861413169333329
Al C Cu Mo,0.6861029795333334
H N O Sm,0.6860604652000003
N O Rb U,0.6859537051999997
H N S Te,0.685903977666667
B Mg O Sc,0.6857148011499997
B Fe Mn Nd,0.6856280880333329
N O Pr Rb,0.6856208637333338
Cu La O Ru,0.6855501757666664
B Cd Cu O,0.6855023781333334
Al Eu Mg O,0.685436713116667
