phases,average probability Tc>10K
C Co F H N O,0.7718110124666667
Cl H N O Pr Pt,0.7718098560000002
As C F N O S,0.7718086246666662
Al Eu Fe O,0.7718008345999999
Co Fe O V,0.7717898544333327
C H N S Ti,0.7717259295000006
C Mo N Ni,0.7717210082000002
Ag Al C Ca H O Si,0.7716991373
Fe K O Ta,0.7716830615333334
Cl Cu K O Pb Se Zn,0.7716736267666668
Cl Cs Fe Se,0.7716577234333332
Al B C Fe Pr,0.7716323220000004
Br C Mg Na O,0.7716288040666665
Ca Li N O Re,0.7715948167999997
Ca Cl Cu Nb O,0.7715888783333334
Cu H K Na O W,0.7715793787333332
B Ca Cu H O,0.7715498138
Fe O P Sc Sr,0.7715436765333331
As Ca Fe Pr,0.7715332956666672
C H N Re S,0.7715126601000003
Ba Fe O W,0.7715076540333333
C Hg N Rb,0.7714772683333337
As Cu H K O,0.771477016266667
Ce Cu Ho O Pb Sr,0.7714428259000004
H K Li N,0.7714098086999993
H Mo N O Sb,0.77139522818
B Cl F H N O Ru S,0.7713835612466666
Br Fe O Te,0.7713827543666665
H Hg I N O,0.7713783989333335
Br Cd Co H N O,0.7713709840999998
Al Be Cu H O Si,0.7713607622333334
Fe O Pb V,0.7713488402666668
Fe H O Zr,0.7713389011666667
C Mn N Zn,0.7713198203333335
Cl Co H Hg N,0.7712960682666666
Cl Cs H N Np O,0.7712676116666669
Ca Cl Cu O Pb Sb Te,0.7712529435666667
Al H I N O,0.7712450566333338
C F Li N O S,0.771243147833333
Cu H Li O V,0.7712154992666674
H N O Te V,0.7712115667333337
Cl Cu K O V,0.7712100546333336
Fe Mg Ni O,0.7712025721666667
Cd H K N O,0.7711955151333341
Au C N Rb,0.7711701490666666
B Eu Li N Sr,0.7711197256000001
C Cl N P,0.7711132037333328
F H N Na Zr,0.7711072065666666
F H N Sn Zr,0.7711046074666669
H I K Mg Na O S Se,0.771070270166667
H N O Se V,0.7710697988333336
Ba Cu Hg O,0.7710484037000004
Br Ca Cl N,0.7710358738666665
As Ba Fe P,0.771015837533333
As Cu H O Zn,0.7710154565333333
Ag C F N O Sb,0.7709949936799998
B Cr H Mg Na O Si,0.7709610912333327
B Ba N O Pr Si,0.77095154368
C Li N Yb,0.7708702144000004
Cd Cl Co H N,0.7708686734333331
Ca Mg N Si,0.7708353324666665
Bi Fe O Zr,0.7708273134333333
Ga H N S Sb,0.7708247205666662
Cu O Sr Tl Y,0.7708227455333335
Eu Fe H Mg,0.7708218051666668
Cu La O Sr Zn,0.7708124415666663
Cu Gd K Mo O,0.7707823230999997
C Ca H K O P,0.7707798303666674
Bi Ce Cu Eu O Sr,0.7707637072666671
Cl H N O Pd Rh,0.7707633067666668
Ag C N S Zn,0.7707487006999998
Al Ba Ca Ga O Zn,0.7707468145999997
Cl H N O Re Rh,0.7707303364666668
H Li N Na,0.7707243058999991
Al Fe La Mg,0.7707071018000003
Cs H Li N O S,0.7707043278999994
B Fe Mg Rh,0.7706997697000003
Ba C Ca Ce O Sr,0.7706705750499999
Fe Nb O P Ti,0.7706615089833329
C H N Pu Si,0.7706483546000005
C Cl Co N,0.7706214210999999
C Cd N S Zn,0.7706160435999989
Al H Mg O V,0.7706041694666664
Co Fe N Pr,0.770592154133333
As Br H N O,0.7705558136666661
Fe Na O Te,0.7705330506000001
H K La N O,0.7705094289333333
Ba Mo N Sr,0.770508712233333
C Ca Gd H O Y,0.7704808813333338
H In K N O,0.7704755094000002
C Ca H Na O U,0.7704565888333333
Al Eu Ho N O Si,0.7704521967666661
Ce Cu Ho In O Sr,0.7704117472333333
Ba Ca Cu O S,0.7703572870666665
C H N Zn,0.7703445548000009
In Mg Mo Na O,0.7702801706333334
Al Ca H Mg O,0.7702770837666665
C H Mg O Rb,0.7702758491666666
Cl Co H I N O,0.7702741887333331
H N Se Te Zn,0.7702688795666662
H N Nb O W,0.7702436278999998
Ba Cu F O Y,0.7702104076000003
C Cl N Sb,0.7702103898666666
Al Eu N O Si Sr,0.7701732497666666
Cr Fe O Sr,0.770165423166666
Cu La Mn O Sr,0.7701573953333335
H Li N Sn,0.7701540087333334
B Cu Mg O,0.7701193878000001
Cu Mn Mo O U,0.7700749898999999
Cr Cu H O Pb Si,0.7700741079
B Mg N Si,0.7700646752999998
H K N O Sr,0.7700369757333333
Fe Na O Si Ti,0.7700248684999997
Ba Ca Mg O Si,0.770005189733333
Br Cu H Ho N,0.7700034571666667
C Cu H O P S,0.7699989047666661
As H N O U W,0.769958672366666
Ce Cu Eu O Ru Sr,0.7699545614
Ce Cu Nd O Sr,0.7699350007333327
Ba Fe O Sb,0.7699239590666667
Al N Nd O Si Sr,0.7699013661999996
H Mg N P,0.7698955356666665
Dy Fe O Y,0.7698908420000004
Br C H K Mn O Ru,0.7698773049333338
Ba Cu Gd O Ru,0.7698669752999995
Ba H N O U,0.7698062981666667
Cu La O Sr Tl,0.7697823763333335
Fe La Mn O,0.7697701812999993
H Hg N O Zn,0.769767091866667
Al Be Ca K Na O Si Y,0.7697600397666664
Co Fe Mo Nd Y,0.7697223011666667
Ga N Na O Si,0.769715983033333
Al Cl Cu H O Pb Si,0.7697131574333335
Ba La Mg Nb O,0.7697117834
Cu Gd Mo O Sr,0.7697009848666667
Al C H N,0.7696766532666667
Al C H K Na O Si,0.7696586988333328
Cu Gd La O Ru Sr,0.7695973986000001
Al Ca Mg Nd O,0.7695944028333334
Ba Cl N O Si,0.7695464049666673
Cu Hg O Pr Sr,0.7695232531999995
C H K Li O P Sn W,0.7695154725666666
B C Cs N,0.7695094372000002
B Fe N Nd,0.7694977905333333
C Fe O Ru,0.7694293019000003
Fe O Pr V,0.7694079705333333
H Li N O P W,0.7694044032999998
Ga H N O P,0.7693948440666671
C N O Pr Si,0.7693754672333329
H N Na O P Zn,0.7693640875000002
Bi Cl Co H N,0.7693385082000003
Cl Co H N O Tl,0.7693336927166672
Cl H N Os Pt,0.7693304330333337
C F H N Ni O,0.7692740505133331
C Cu F K O,0.7692698344333331
C Cs H Mo Na O S,0.7692289784333329
Cl Co Cs H N O,0.769214797733334
Fe Ho Mo O,0.7692121497666667
Al Cl N S Se,0.7692024424666668
Fe Rb Se Tl,0.7691715157999999
C Cl H Mg Mn O,0.7691553082666664
Eu Fe O Sr,0.7691293351533336
Ga H N O S Sb,0.7691189053666665
Cu K Mo O Tb,0.7691186130666664
Ba Cu Mn O S Sr,0.7691102391666667
Ba Fe O Tb,0.7690629039666659
Cl H Mn N O,0.7690582115333333
Fe O Sr Zr,0.7689964140666673
Cd Fe O Zn,0.7689659718999997
Ca Cr Mg Na O Si,0.7689455785333338
Ba Br Cl N,0.7689417855333338
C H K Na O P Re W,0.7689412449333333
As Ca H N S,0.7689358146333332
Cu Fe Nb Te,0.7689315896000001
B C Cu N,0.7688946461999999
C H K Mn Nb O,0.7688863984333334
Fe H O Sn,0.768870295933333
Ba Cu O W Zn,0.7688664597000003
C Hg N Se,0.7688084834000001
C H Mg O Zn,0.7687842871000002
As H N O P U,0.768775173966667
Cu O Pr Re Sr Y,0.7687678475666666
As Ce H N O W,0.7687605681333325
B Ba N O Si Sm,0.7687449227333332
Al H N O Zn,0.7687403099333336
As Cl Cu H Na O Pb,0.7687243978999999
Al Cu K O Si,0.7686947439333326
Co Cu Mn O Se Sr,0.7686886673333337
Cl H N O Pd Ru,0.7686860972999999
C K N Pd,0.7686684235000003
H La Li N O,0.7686668455333329
Ga La Mg O Sr,0.7686495521333336
C F Mn N O S,0.7686458170999998
Cl Fe K Na,0.7686362788333331
Bi Cu O P V,0.7686155192666673
Ag B H N O P U,0.7685713774666659
Au Cl H Ir N,0.7685584188000001
As Cu H O Tl,0.7685483181000006
Fe Ga O Tm,0.768538972333333
H K N O Se,0.7685157479333331
C Fe Ta V,0.7685064206666667
Cl Fe O Sr,0.7685016846666667
Al C Co Fe Sm,0.7684991401666665
Ce Cu O Pb Sm Sr,0.7684913755333331
Fe O Sr Zn,0.7684835008000006
Cl Co H N O Se,0.768419239366667
C H N O Ti,0.7684184012666665
Br H Mo N,0.7683920328999999
Cu H Na O Rb Si,0.7683913735999996
C Cu K O,0.7683801936999998
Fe La O Pb Ti,0.7683658830666668
As Cl F N S Te,0.7683648570666669
Cr Cu O Sr Tl,0.7683588702000002
B Co Fe Nd V,0.768296815233333
C H K Na O Si Y,0.7682204021333335
Bi Cu O Pr Sr,0.7681932005666672
Cu H K Na O Sb W,0.7681868500666665
Cl Co H N O Te,0.7681864996999996
As Ba H N S,0.7681635178166669
Cu In O Sr Y,0.7681250835333339
H K Mg O V,0.768121498366667
Cr Fe O Zn,0.7680968688666664
Fe Ho O V,0.7680767129666675
Br Ga H N,0.7680625077000002
Br H N O Sn,0.7680551296000006
Cl K N O Pt,0.7680531888999993
Al C Ca H O Sr,0.7680113525333326
Cu Ga O V,0.7680001474666669
Ba Ca H K O Si U,0.7679672619333333
C H N Np O S,0.7679197582333329
Al Ga Mg Na O,0.7679115213666666
C Co K N,0.7678896079333335
Al Ca Cl H K Na O Si,0.7678851576
Al C Ca Cl Na O Si,0.7678615587000004
Cu Ga O Sr Tb,0.7678515140666676
C H Ir N S,0.7678509670333336
Cl H N Zr,0.7678484790000005
B C N Rb,0.767846450533333
Cs H Mg Mo O,0.7678424585666662
Fe K Ni O P,0.7678342342999998
Cl H Ir N Pt,0.7678299917000001
Cl Fe H O,0.7678144722666669
Cl H N O Rh W,0.7678142207800004
Co H I N O Te,0.7677966360466664
C H Li Na O P Y Zr,0.7677899316666673
Cd Fe La O,0.7677727661
Cu Li N Sr,0.7677585861666668
As H Mg Mn O Zn,0.7677327644333337
Er Fe N Ti,0.767720666933333
Fe Nb O Ta,0.767720404366667
Ce Cu La Nd O,0.7676890683333336
Cd Fe O P Sb,0.7676840908000003
Fe Mn Nd O,0.7676824351333333
Ga H K Na Nb O,0.7676746377000002
Al Fe O Sm,0.7676499802999998
H N Na O P Tl,0.7676460728000002
Al Cd H N O,0.7676459338333333
Al Ca Li N,0.7676306196999999
Al Ho N O Si Sr,0.7676235225999996
Bi Cu O Sr Te,0.7676176865333333
As H Mn N O,0.7675910146999997
H Li N O Rb S,0.7675341241666669
Fe O P Pb Zr,0.7674753524533331
As Ca Mg Na O,0.7674461529666665
Ag Al F Fe Rb,0.7674218084999999
Fe Li O P Ti,0.7673907956666666
C F I N O,0.7673907254333332
Fe O Sr Tl,0.7673788040999998
Co Fe O Y,0.7673589651
C Cs N Ni S,0.7673589637333333
Ce Cu O Pb Pr Sr,0.767357107033333
Cu La O Sn Sr,0.7673452573333338
B Ca H N O,0.7673433403333331
Fe Li O Sm,0.7673222517000007
C Cr Fe Mo,0.7673201487666668
B C Co Fe Nd,0.7673099328999999
Cr Fe La O,0.7672767847333336
C N Ti V,0.7672750799333333
Cl Cu H K O Tl,0.7672714574000001
Ca Cu La O,0.7672585152666667
H K N Nd O,0.7672399590666669
Ga H N Ni O P,0.7672359190233331
C F H N O,0.7671981759999998
As Ga Mn N,0.7671792849333341
Al Co H N O P,0.7671746821000003
B Cl Co F H N,0.767169186933333
Fe H O Te,0.7671640381666661
Ca H Li N,0.7671613790333331
Cs Cu O P V,0.7671521968666665
Ba Mg Nb O Ta,0.7671465091666664
As Cl Cu H Na O W,0.7671029858
Ca Li N O W,0.7670777741333331
Al B C Ce Fe,0.7670735266000004
Al C Fe Ge La,0.7670620067000001
H N Na Np O P W,0.7670499005333329
Ba Ce Cu Eu O,0.7670417737999996
Ba Cu La O,0.7670412340000002
Cl H N Re Ru,0.7670367490000003
H K N O Te,0.7669875796999996
Fe Nb S Se,0.7669787064666659
Co Cr Fe H Zr,0.7669531401333337
H N O Rb Zr,0.7668577259999996
Al N Nb Ti,0.7668345212000005
C H K Na Nb O,0.7668331114333325
B Ba Cu O Sr,0.7668234195333341
Al Be Ca H Li Na O Si,0.7667752161666669
Fe Nb O Pb,0.7667599498333332
Ba H N O Pd,0.7667514654666661
Fe O Sn Sr,0.7667447401000002
Fe La O Sr,0.7667438066133334
Be C Ca H Na O,0.7667254181333327
Br H N Ru Zn,0.7667207421333332
Cu Fe Se Sn,0.7667184975333334
Al Co N Na O Si,0.7667007824000004
Fe In Mn O,0.7666699921666669
Cl Co H N Sb,0.7666472753666669
C Ca H O Si Y,0.7666192538666664
C N Pt Rb,0.7665999558000001
H Mo N O S,0.7665977953333337
Ca Ge H Mg Na O,0.766586639166667
Ca Cu H O S Zn,0.7665442778666668
C H In Mo O P Si,0.7665378437333336
As C Cr N,0.7665241970666667
As Cl H N O,0.7665188998
C K N O,0.7665082712000004
H Hg N O Se,0.7664944877333331
C Co Cr N O,0.7664817103333328
Al Cr H N O,0.7664665740999999
As Ca Cu O,0.7664651651666672
As Cu H Mn O,0.7664554175333335
C Fe Ge O,0.7664483796333336
H Mn N S Sn,0.7664465612800003
Al C Ca Cl Na O S Si,0.7664298348666666
Cl H Ir N O Pt,0.7664289072333336
Bi Cu O Se Sr,0.7664088831999997
C Er H K Na O W,0.7664022429999998
Bi Fe La O,0.7663926360333333
Au C H N,0.7663804092666663
As C H Na O V,0.7663550273999999
Ba Cu Mn Nd O Ti,0.7662999659333335
Cd Cu O Pb Sr Tb,0.7662893604333337
Al Be Cr K Mg O Si,0.7662709702666666
Cu H Mo O U,0.7662629585999999
Fe O Si V,0.7662067357000004
B Ca Cl H Mg O,0.7662043888333334
C H N Ni S,0.7661965686000005
C H Hg N,0.7661841303666661
H N Na O P Ti W,0.7661762573666672
B Ca H Mg O,0.7661754812333332
Cl H N Na,0.7661421645666671
Br Cu O Sr Te,0.7661280387666674
F Fe Ni O Ta,0.7661067883200003
Be Fe O S Si,0.7661054571333336
C Cl Cu H O,0.7661030264666665
F Fe O Pb Ti,0.7660931017000001
As F H N Te Xe,0.7660527711000004
Cu Nd O Sr Tl,0.7660394023666658
Fe Gd O V,0.7660357967666667
C Fe O Re,0.7660323386333333
As Fe O Ti,0.7660273192666668
C N Tl Zn,0.7659838098333331
C Fe O Os,0.7659721824833333
F H Mg N,0.7659676024666671
C Cs F N O S,0.7659505811999996
Cu Fe O Ti,0.7659482486999994
Fe K O P Ti,0.7659465562833335
Cl Mo N P,0.7659283765666659
As Cl F N S Se,0.7659110581999997
Al F H K N,0.7659012699333339
F H Mo N O,0.7658944432333333
Al Cr Mg Mn O Zn,0.7658691688166668
C F H N Pa,0.7658547985333334
F Fe H O,0.7658506543000004
Au H I In N,0.7658459356666666
Fe Mo S Sn,0.7658377284000001
C Cs Gd H Na O Si W,0.7658277219666668
H Li N Nd O,0.7658256795333329
Cl Fe O P Sb,0.7658014731133339
Cl Co H N Pd,0.7657970212333332
C Cs H Na O Si U W,0.7657627761666668
Cu F H Na O V,0.7657587277999998
H K Mg Na O P,0.7657467439000001
Ca Li Mn N,0.7656638292333331
Ca Mo N O,0.7656595609666668
Fe Li Ni O P,0.7656388564666661
Ba Eu Mg Na O P,0.7656309387333335
Ba C H Mo O,0.7655982623333337
C Co Hg N S,0.7655502196000004
C F H N O S,0.7655152616833337
Fe O Sc Y,0.7654749888333336
C Ce Cs H Na O Si W,0.7654463590333337
As Co Fe Ni S,0.7653752901333337
Al Cl Cu H O Pb S Sb,0.7653743932666669
H K N O Si,0.7653741242333328
Ba Mg Nb O Pb,0.7653598341666665
Cl Co H N P,0.7653403255333334
Ca Cd Mg Na O P,0.7653398015999997
C Ca H Na O P,0.7653257452333333
Co Fe Li O,0.7653216375000004
Al B H N O P,0.7653017605666659
C Ca Co Mg O,0.7652831581000002
Cu Li Mg O,0.7652757100666662
Co Fe Ni O Sr,0.7652745130333332
Ag Al C Cl H K O Si,0.7652651651999999
H Mg O Rb V,0.7652571698333336
Br H Li N,0.7652477842333334
Fe H V Zr,0.7652059894666666
Cl H N Re Rh,0.7651957704666659
Al As Cu H O,0.7651677302666667
C Fe O Si,0.7651668706666666
As Cu H O Sb Zn,0.7651533002666672
B Ba Cu La O,0.7651505733333336
Fe O Sr Te,0.7651386986833331
C Cl Cu Nd O,0.7651263452999998
Cu Mn Nd O Sr,0.7651240338000003
As H I N O,0.7650399909666671
Ca Fe O P,0.7650008130999999
Au C N Zn,0.7649913780333337
Al Ca H K Na O Si,0.7649527464333332
Ag Cl Cu H K O Pb,0.7649276054666666
Cu H O U V,0.764861668933333
Ca Mg Nb O Sm,0.7648608213666664
H Li N O Se,0.7648538918000005
F H K N O P Ti,0.7647631878999999
Ba C Ca H O,0.7647589439333338
F Fe Na V,0.7647302800666663
Ba Br N O P,0.7646772545333336
B Fe Li O,0.7646713310000001
Al Li N O Si,0.7646497561999998
As Cl Cu O V,0.7646382373666668
B H Mn N O P,0.7646377385666665
Cu H K O Si W,0.7646305965999998
Fe H O Sb Ti,0.7645914753666665
Fe Na O Sb Ti,0.7645679368333331
C Cl H K Mo O,0.7645660636
Ba Fe O P,0.7645370905666663
Co Fe Ni O Zn,0.7645103056333336
Ba Mg Mn Nd O,0.7644943735666665
As H Mg Mn O Pb,0.764477629466667
Br Cr H N O,0.7644481656666667
Cl Ga N P,0.7644468862000005
Ba Cu F Gd La O,0.7644344360333328
H La N O Si W,0.7644053346000003
H Mg Na O V,0.7643831388333334
Al C H Mg O,0.7643810707999996
As Cu H Na O,0.7643737853666669
Ag H K N O,0.7643722209666668
Ba Ce I N O,0.7643620540000002
Cr Li N O Sr,0.7643497842000001
Fe Nd O Sr,0.7643343245999998
Ca Cl N Sr,0.7643309979333329
C F N Na O S,0.7643276870000002
Ca Cu O Sr,0.7643257327
B Cl Co H N,0.7643227084
H K N Zr,0.7642924141666666
As Br Fe Hg,0.7642748875666662
C H K O Se V,0.7642715370999995
Co Fe Na O,0.7642445983333335
As C F N S,0.7642192894333326
H Mg Mo O U,0.7642080985000003
Fe H V Y,0.7641832854999998
C Co Cu H O,0.764182505133333
C Ca K Na O,0.7641514232333328
Fe N Nd Sm,0.7641126250333335
B Cu O Sr Y,0.7640872616000003
C Cr H N,0.7640710207333334
Dy Fe Mn O,0.7640550597333329
Fe H O P S,0.7640460170666666
Cl H Ir N O W,0.7640413364999998
Ba Ga N O,0.764040162666667
H K N O Pb,0.7640244180666665
Al H La N O,0.7640224232000005
Al F H N O Zn,0.764003160433333
Au C N Tl,0.7639979523
H K N O Rh,0.7639785661333336
Cl Hf N Na,0.7639718918
F H N Rb Zr,0.7639656758000003
Al Eu N O Si Yb,0.7639589081666669
Cu Nb O Sm Sr,0.7639472422666669
B Cu H K O P,0.7639116424000001
C H In N,0.7638951751000004
H K N O Pt,0.7638865215000004
Fe La O S W,0.7638624939999997
Fe Mn O Ta,0.7638550719666666
H K N O Sm,0.7638541649333332
Ge H K N O,0.7638535107666663
B C Fe Mo,0.7638449387000001
Ba Cl N O P,0.7638312357333332
Dy Fe Ga Se,0.7638274603666664
Cl Cu H Mn O Se,0.7638045361
Cs Cu H O P U,0.7638044384999997
As H Mg Na O Zn,0.7637929547000007
C H Mg O Pt,0.7637892867666669
As Gd H N Ni O W,0.7637850664666664
Ce Cu Gd O Ru Sr,0.7637811510666668
H Mn N Sb Se,0.7637664310000004
Cl K N O Pd,0.7637529480333334
Al H N O Se,0.7636955572333336
Cl Fe O Te,0.7636472431000004
Ba Cu O Tb Yb,0.7636201422000003
Ba Ca Ce La Na O P Sr,0.7636176008466665
Ca H Mg O P Zn,0.7636110446666665
Br Cl N Sr,0.7636044538666659
Al H Li N,0.7635897276333338
N Nb O Sr Ti,0.763574319066667
C Cu O Sr,0.7635586896000001
C Dy Fe Nb,0.7635465022000003
Ba Br Cu O P,0.7635443814333333
Fe H Mn Ti Zr,0.7635423330333336
As Cu H O Pb S Zn,0.7635363269000002
As Co H N O W,0.7635352261333332
B C H Mg O,0.7635025375
Ce Fe O Sr,0.7634913167333336
Co H N Na O P,0.7634527392666666
Cu Nb O Pr Sr,0.7634477100333332
Mg Mo O Tl Zr,0.763447450633333
H N O U V,0.7634465182999995
C H K Mn O Si W,0.7634383150999999
Al Cl H K Mg O Si,0.7634289443
Cu H Mn O W Zn,0.7633859297333332
Cl K N O Ru,0.7633737909666669
Al Ca Cl Mg O Si,0.7633657852333331
Br K N O Ru,0.7633622449333336
Cu La O Sm Sr,0.7633590369333335
Al Ca F Mg Na O Si,0.7633519098999999
As H Mn N S,0.7633338338666666
Ce Co Cu O Sr Y,0.7633191216666668
Cl H N Sn,0.763316994566667
Mg Mo Nb O Sr,0.7633150230666669
Cl Co H N O Ru,0.7632873563666663
Al C H Mn Na O Si,0.7632869961333335
Al Be Fe O,0.7632853662666671
Cu H O Pb V,0.7632392052
Cl H N Os Ru,0.7632362630999995
Cl Co H N O Re,0.7632353663666673
C H N Pt,0.7632096942999993
K Mg Na O Si Zn,0.7632018608000002
H K N Sn,0.763189459466667
Al Fe Mg Si,0.7631400310666667
Al Ba H Mo Na O,0.7631188680666666
C Cl Cu H O S,0.7631137020000001
C Hg N O,0.7631115439333332
B Fe Nb Y,0.7631096372000002
B Co H N O P Zn,0.7631081077333332
Al Cu O Ta Zn,0.7630971999333329
Ca Cl Cu O Sr,0.7630630403333333
H N Na O P Pt,0.7630122314000001
C Cr F N O S,0.7629904921333333
C Cs H Mg O,0.7629816530333329
H K N Na,0.7629728379666663
C H N Np O,0.7629674563666664
Cu Eu Nb O Sr,0.7629185618333337
F H N O P V,0.762912999799999
C N O Y,0.7629060347333332
As H Li N,0.7628887813333337
Cr Fe O Te,0.7628801511333337
Ag Ca Cd Mg O P,0.7628785072333334
C K N Ni,0.7628598711000006
C H N Ni O S,0.7628575462000007
Ca Fe O S,0.7628470453666668
Al Ca Ce H Mn O Pb Si,0.7628445555166671
Al Fe Lu O,0.7628398802333336
Fe Ga O Tb,0.7628383668666672
Fe Re S Se Ta,0.7628271391000006
H K N O U,0.7628130242999995
Bi Fe O Te,0.7628057686666666
Ba H N O P,0.7627827952333333
Al Ga La Mg O,0.7627773066666665
Al As Fe La,0.7627637608666666
Al C Ca Na O Si,0.7627363381999995
C N Si Y,0.7627153090000004
Cr Cu H O Rb,0.762715134366667
Al Ba H Mg O,0.7626938007000003
H Mn N O Zn,0.7626603987666672
C Ce H Mo Na O S,0.7626563909999996
Eu Mg N Ta,0.7626292729333333
C H Mo Na O P,0.7626107461333336
Mg N Si Sr,0.7625959029666664
Cr Cu H O P Pb,0.7625890975333334
C Fe O Sb,0.7625440933333327
H K N O Pr,0.7625375262333327
Ba Cu Ni O Y,0.7625346826000002
Dy Fe N Ti,0.7625298660333332
Cu F H N Sc,0.7625174107333333
F H K N O Ru,0.7624946371333333
As Ca H Mg O,0.7624862028999998
Co Cu Fe S Sn,0.7624558901
F Fe O Sr,0.7624535709833341
Co Ga La Mg O Sr,0.7624468395666669
Fe Ge K O,0.762416400533333
Cl H N O P Pt,0.7624129604666673
Mg N O Ta,0.7623752048000004
Ba La N O Si,0.7623614692333334
Cs H N O P U,0.7623369912666664
Al B Mg Mn O Sb,0.7623139503333338
In Li Mg Mo O,0.7622909135000003
K Mg Na Nb O,0.7622732938666669
Ce H K N O,0.7622378709666665
Ca Cl H N,0.7622373371333336
Fe Ga Nd Se,0.7622281596333332
C Cd H N,0.7622219126333329
Co Cu O Pb Sr Y,0.7622115324666668
Fe N Sm Ti,0.7621933839000005
Cl N Na Nd O,0.7621921739000003
Ca N Nb O,0.7621612836
Ba N Nb O,0.7621324878999999
H Mg O P V Zn,0.7621253558999997
As Cd H N O,0.7621191577666665
Bi Fe Nd O,0.7621169232333331
Cu H Mg O S,0.7621146221333336
Cl Co Cr H N O,0.7621113284000001
Cu Dy La O Sr,0.762084785266667
Al Fe Mg Nd,0.7620795870000001
Cu Mo O Sr W,0.7620570455999998
C H Ho K Na O W,0.7620183743333326
H N Na Np O Sb W,0.7620093675000004
Ca F K Mg Na O Si,0.7619987988666672
Al Eu N O Si Tm,0.7619963254666666
Ba C Co N,0.7619939193666667
Al N O Si Sr Yb,0.7619853919999998
Ag Fe La O,0.7619750746000004
B C H N,0.761971986633334
Cl K N O Os,0.7619634407999996
Ca H Mg O P Sr,0.7619285189333334
Ca Cu Nd O,0.7619258793000001
Ag C H N,0.7619170987999999
H Li N Rb,0.7619164746666672
Ba N O Sc Ta,0.7619139854
C Eu H K Na O W,0.7618454363999999
Cu Ho La O Sr,0.7618376181666664
Bi Cr Fe O,0.7618193710000001
Cl H N Os Rh,0.7618185148666666
C Cu Na O,0.7618174865333334
C Co H Mo Na O P,0.7617476024000003
Al N Nb O,0.7617438674000003
Br H N V,0.761727314
Cl H N O Sn,0.7617222079133338
C Li N O,0.7616994321999996
B H Mg Na O P,0.761692079466667
B Fe Ir Mg,0.7616902293333335
Co Cu Li O V,0.7616491804666659
B Fe Mn O,0.7616418211666665
Ba Fe O S,0.7616300077333332
C F N O Rb S,0.7616039930999999
Cl Co H N O W,0.7616027995533332
Cl Mo N S,0.761570987
Fe K S Se,0.7615605981666659
Ba Mo N O,0.7615467628999999
Al N O Si Sr Tm,0.7614925793200003
Cl Cu H N,0.7614731720333335
Fe Mn O Sm,0.761466810966667
Cr Fe Nd O,0.7614257909666664
C Fe Ga La,0.7614041072200001
Cs H Li N,0.7613260979666666
Cl H N Os Re,0.7613000325999999
Cr H N Na O,0.7612952269666674
Ba Cu O Sr,0.7612786826666669
B C Ca H Na O,0.7612551118000004
Fe Gd O Y,0.7612543420333333
F Ga H N O,0.7612130650999996
B H K N Np O,0.7612049657333334
Al Ca Ga H O P Pb,0.7612011328666677
H I Li N,0.7611917229666663
C Co H K Na O Si W,0.7611873975333336
Br Cu O Sr Ta,0.7611780801000003
Fe H Mo Zr,0.7611712402333327
Al H Mg Na O Si,0.7611540978333333
Co H N O V,0.7611474356666666
Fe K O Si,0.7611337539666665
C Cl N O S,0.7611246475666661
B C N Zn,0.7611066694666667
Al Ba Cu O,0.7611045682333336
Cu K Li O Zr,0.7610995942666664
H N O V W,0.7610332606666668
H N Na O P W,0.7610317709000001
C Fe Sm V,0.7609827951999998
Al Fe Mg Pr,0.7609656319666663
Bi Cu I O Se,0.7609174512333331
Ca Cr Cu O Sb,0.7609077989999997
Al Cu H O Si,0.7608881837333332
Co Cu O Sr Y,0.7608846031000002
Ba Cd Cu La O Ti,0.7608693935666667
Au Cl H N O,0.7608635134333334
As H N O Zn,0.7608318289333337
H Li N Sr,0.7608043620666669
Ba C Ca Ce F Na O,0.7607930783000001
Ca H Mg Mn O,0.7607929797333335
Cl Cs Cu O V,0.7607898467999996
Cu H Mo O P,0.7607845961000002
Ag Br H N O S,0.7607683288666663
Al B H Mg O Si,0.7607489064333334
Al N O Pr Si Sr,0.7607396808000002
F H K N O P,0.7607212053000008
Al Cu Fe Se,0.7607064151000005
H K N O S Te,0.7606358732666666
Ba Cu La O Ti Zn,0.7606330102333333
B Cl H Mg Mn O Si,0.760632696933333
Dy Fe O Sr,0.7606289260000001
Al C Ca H O Si,0.7606248013666669
C H N Si,0.7606122632666664
Cl H Ir N Re,0.7605786452000002
Ga H I N,0.7605742968333331
Al F H N Na,0.7605504831333336
Al N O Si Sm Sr,0.7605450994000007
C Fe Nb S,0.7605370324666668
C Eu F N O S,0.7605346078666666
Co Fe Mn O,0.7604760846666666
B C N Tl,0.7604740888999998
Cs F Fe V,0.7604703238866666
Cs F H N O Sn,0.7604493644333331
C H Mo O P S V,0.7604264176
Ba Cu Nd O,0.7603560032666665
Br H N O Tl,0.760333979866667
C H N Ni O,0.7603280546333334
Cl H Ir N Rh,0.7602784937333333
B C Ga H O Y,0.7602654507333331
Fe La O Te,0.7601853139000002
Fe Mn O Pb,0.760149677066667
B Co Fe Mo Pr,0.7601400287666669
As Cu H O U,0.7601135685333333
H K N O Ru,0.7600731747333334
Ba H K N,0.7599982693999999
Al B C N,0.759995387
Ba Cl Cu O Pb Ta,0.7599734947666668
Ba Mg Nb O Pb Ti,0.7599495296666672
