phases,average probability Tc>10K
Fe Ga Ho,0.5896448841666669
Fe Ge Li,0.5896313998999997
Fe Li P,0.5896063034666662
Mo Nb Zr,0.5894524124666668
C Ga Y,0.5894172372999996
Al Mn Nb,0.5893825062333333
N Na W,0.589359272716667
C Mg Zn,0.5892887660666669
In Mn N,0.5892144379166664
Ga Nb Si,0.5887437271000002
C Fe Gd,0.5887378794333331
Hg N O,0.5884803665866666
Al Bi N,0.5881054632599999
Fe Pb Zr,0.5877665378999998
Fe Ta Zr,0.5874191861000003
N O Sn,0.5871018987166665
N Os Zr,0.5870356223999997
C Cr Mo,0.5869230485
Fe Ga Gd,0.5869079151999996
N P Sn,0.5868343551666667
Al Nb Zr,0.5866801267666666
Al Fe Ta,0.5865850562666666
Cu N P,0.586555350666667
B Cu O,0.586540048666667
Fe S Zn,0.5864123917000004
Ca Ge N,0.586259937933333
N Sr Ta,0.5861210144333335
B H Mg,0.5858871655333332
C Mo Ta,0.5855733185666674
Au Ga V,0.585324605713333
Eu H N,0.5853024803666665
Ga Hf Nb,0.5852474345333334
Ca Fe Si,0.5851347962333333
Ag Mn N,0.5850321667333329
B N Sr,0.5849753395333331
Fe Mo Tb,0.5849673718333332
Ga Ge V,0.5848498674199998
Ga Nb Pt,0.5848327946666662
Cu O Tl,0.584817766683334
Fe H Sc,0.5847794912999995
Ca F N,0.5845755526633335
Nb V Zr,0.5845395104666671
N P Rb,0.5844934985333332
H N Si,0.5843823028333337
Ca La N,0.5843210764333332
Fe S Tl,0.5840455167833332
Cu O Se,0.5839366538333339
Ca Fe P,0.5839197188533332
Hf N Zn,0.5838745170333338
F H N,0.5838195856333331
Be Ca N,0.5837184449333334
H N O,0.5834274554500003
Mo Si V,0.5833056096666663
Mn N Pt,0.5832829476333331
Ge Mn N,0.583179948366667
Ga Nb Sb,0.583060904133333
H Mg O,0.5829568169166667
C Fe Tb,0.5827813755333336
Au Fe Te,0.5825505800333336
As F N,0.5824920470299999
C Nb W,0.5824134940333329
Nb Sn Zr,0.5823254964999999
Ba Fe P,0.5822289467
Ga O V,0.5820596600533334
As Mg O,0.5819702243566662
Ba Co N,0.581970196533333
In N Sr,0.5818620571333333
Fe S Te,0.5818154308999999
N Ni Zr,0.5818082488200002
Fe Ga Tb,0.5816510574333333
C Ge Mo,0.5814914056333335
C La Mg,0.5812343949333341
Cr Fe Te,0.5810852403666671
Cs La N,0.5809022865333335
Fe H Hf,0.5807027707999998
Fe La Sn,0.5806000623666663
C Fe Tm,0.5805510600133333
F Fe Pb,0.5805271242666666
N Na Re,0.5803361671666667
Ba C O,0.5802737760000003
B Cr Fe,0.5802003584333335
Cu In O,0.5801761716333331
Cs Fe Sb,0.5800469756000003
Co Ga Nb,0.5796488926999994
C Mo Pt,0.5796394748666668
C Co Nb,0.5796357492666668
N Tl Zn,0.5795460587666666
Al La N,0.5794576333566666
Bi N Sr,0.5794105941333334
Ba N Si,0.5793659562133331
Fe Sb Sr,0.5792968533499997
Ba N P,0.579286145633333
C Cr V,0.5790463103333341
C Ta V,0.5790276651333329
Al Cl Nb,0.5788764406766668
N Sc Y,0.5787473558
Cs N O,0.5787321190333338
C Nb Ru,0.5787299186999998
Fe O Ti,0.5786609295166673
Co H N,0.5785851497333333
N O Zn,0.5783497402666664
Fe Mo Tm,0.5783088684666666
Cu Eu O,0.5782570985000003
Ga H Mg,0.5782255915000003
Cl Fe Sc,0.5778771042133336
N Nd Sn,0.5778737445500003
Ba N W,0.5777801722333337
Ce Fe H,0.5777003552166667
Be H N,0.5776539237666666
I Mg O,0.5773610858500002
H Nb V,0.5772331999333334
Al Br Nb,0.577219806866667
N Si Sr,0.5770563810866662
Cu N Pd,0.5769844730333332
Ge N Sr,0.5768562307833334
Br N S,0.5768322991799999
N O Sr,0.5767985275666665
Cl Cu O,0.5766714696999999
Mg Mn O,0.5766408928000001
Al Fe La,0.5766110868999998
Br N P,0.5764041132999997
Er Fe H,0.5763845403333331
Mg O Zr,0.5762778398999999
Fe In S,0.5758625227000004
N Rb W,0.5757712708333333
Fe Sb Zr,0.5756804552333336
C Mo Si,0.5756269165333332
C In V,0.5755856823000004
Ba Be N,0.5755569928666668
H N P,0.5754806925333331
Fe Ta Te,0.5753544761666667
Cu Ho O,0.5753009984333327
C Ge V,0.5748246592333328
Mo V Zr,0.5747875975666665
Mo Nb Se,0.5747260450000005
Mo Se V,0.5746950248666668
Ca Co N,0.5746504090000003
Fe Ga Tm,0.5746399846000002
Ba N Sb,0.5746226261999999
Cr Fe S,0.5745654991666672
H N S,0.5745483296333335
Cl Fe Hf,0.5744788020033331
Cu N Ni,0.5743021546799997
C Hf Mo,0.5740758338333329
Al Er N,0.5739752224466665
Co Cs N,0.5738189531666665
Fe Pb Te,0.5738164462666665
Fe Rh Sn,0.5734412370333329
Ca N Si,0.5734137054666667
C O V,0.5731594525
Ca N P,0.5731316917133331
Cs Eu N,0.5730892565666664
Fe Sb Sn,0.5730825263666668
Fe Mn Sb,0.573079658133333
Cu Dy O,0.5730455579333334
Cr Mg O,0.5730433921000005
C Ga H,0.5729629757666668
Cu O Pr,0.5729579501333333
Fe I La,0.5728957573666669
C P V,0.5728579942333334
Cu O Sm,0.5725659791666664
N O Se,0.572545023176667
Co N Y,0.5723861275833332
I Mo Nb,0.5721492549999999
As Mo V,0.5720779865666666
Au N O,0.5720386730500001
Al Eu Fe,0.5719427454333331
Cu Lu O,0.5718987898999999
H Nb Sn,0.5718721372999996
Cr N Ta,0.5718340322000005
Cl Fe W,0.5717657745399995
Ga Pt V,0.5716312401333332
Al B Nb,0.5715274553666666
Al Fe Ru,0.5712376364499997
Co Fe Zr,0.571237375666666
Co Fe Sn,0.5710734481
Hf N Ta,0.5710552394333333
N O Tl,0.5709435360466667
B Nb V,0.5708694109000003
H N Pd,0.5708599071999999
Mn N Si,0.5707713995233336
Ga Nb O,0.5707449156500002
Au Mg O,0.5706862410500002
Fe Pb S,0.5705690361666664
N P Sr,0.5704250034999997
B Fe Ta,0.5703694099666665
Ga Sc V,0.5703225731333333
Al Nb Se,0.5702177644333334
Fe Ru Sn,0.570154406066667
Al Fe Rh,0.5699812965799997
Mn N Rh,0.5699590622866667
Fe Si Zr,0.5697682393999998
Al Co Fe,0.5697147438199995
Al Cu Nb,0.5696968671999998
C Nb Rh,0.5696964312000001
Ca N Sb,0.5695254551633333
Fe Sc Sn,0.5694819554533335
Hf N O,0.5694477039333333
Ga Hf V,0.5692740931666671
Al In Nb,0.5691655257666661
C Nb U,0.5691423641333339
Cu O Te,0.5691373078333335
Fe Sc Zr,0.5691093569666669
F N Sr,0.5689643792333333
La N Se,0.5685982072666673
Fe Hf Sn,0.5685704716999996
C Mo W,0.5683635088333332
Fe Sb Y,0.5682747338333328
Mn N P,0.5681656343666668
Cd Fe Te,0.5679292601666668
Fe Rh Y,0.5677882223333334
Al Nb Zn,0.5676475556333332
Br N Ti,0.5675860062333337
Fe H Sm,0.5675382870333334
Fe Hf Zr,0.5674562602666665
Ag Fe Te,0.5673282662333335
Ba N Ti,0.5673134983333338
Al Ge Nb,0.5672744881333329
C Nb S,0.5671531913
Ga Sb V,0.5671454351666666
Br N U,0.5670720380666671
C Co Mo,0.5667865071333332
Er Fe Mn,0.5666107979333332
Cd N Tl,0.5665609469866666
Ga Mo S,0.5664391053666669
Cd N O,0.5663740854666668
Cs N P,0.5662086776666665
Mg O Sn,0.5660664930799999
I N S,0.5659920792533338
Fe H Nd,0.5658342591666669
N Nd O,0.5658270029999998
Al N Si,0.5656499135166666
C Ga Mn,0.5656156279666666
C Er Mo,0.5655545777666667
Ce Fe Mn,0.5654465355333338
Al Fe Sc,0.5653610211866668
Ga Mg Na,0.56524263475
Co Fe Y,0.5651920023666664
Ga Nb S,0.5651351827000003
C Mo Ru,0.5650775992000004
Be N Sr,0.56503077312
N O Ta,0.5649171173666672
Dy Fe H,0.5648475974000007
Br Fe Sc,0.5646769850333332
N Si Zn,0.564497778086667
Cd Fe S,0.5644814953466666
Al Fe Hf,0.5644358123866671
B N Ta,0.5643771137
Cs N W,0.5643404809999999
Ca N U,0.5642821388333336
Al Cr Nb,0.5641296383333329
Nb Se V,0.5639105019999998
Ce Cu Fe,0.563887201633333
B Fe Rh,0.5638871987166667
Ca N Ti,0.5638452470666662
Mn N W,0.5638388217333333
Bi Fe Te,0.5638295489000006
Cu Ge O,0.5637792158333332
Bi Mg O,0.5636593047799998
N Sb Sr,0.563621773753333
Ge Nb V,0.5636040356666666
N Ni Sn,0.5635839421166667
Fe Ru Y,0.5635749373666668
Cu O Pt,0.5635277244533334
In Nb Sn,0.5633796147666666
In Mg O,0.5633364515266661
Cu Gd O,0.5629098612333336
Fe Sb Zn,0.5627589280999994
Cu O Sc,0.5626928396333337
Er Ga V,0.5625721207333332
Co N Sr,0.5625265441333333
Fe W Y,0.562449876683333
Ge N Zn,0.5623032832
Br Ce N,0.5622752613666666
Co Ga V,0.5622431754000002
Ba Ce N,0.5621608580999998
Al N Ti,0.5621506369566664
La N O,0.5620617917666668
Fe H Pr,0.5620246432133332
Er N O,0.5620242209333333
Al Li Mg,0.5619327157999998
Al N Sm,0.5619111735699999
Fe P Sr,0.5616668993333335
Fe La S,0.5616475900333333
Ag Fe S,0.5616051689133337
Bi N O,0.5615522367533334
Al Lu N,0.5614613544333328
Fe Re Zr,0.5614418737199995
Er Fe Sn,0.5613817033666664
Al N Nd,0.5612820332
B Fe La,0.5610527604033332
Fe Sc Y,0.5609562318166669
Cr Ge N,0.5609418934799999
C K Na,0.5609118879333336
Mn N Pd,0.5608411063233327
Nb Si Sn,0.5604893689666671
H N Ti,0.5604759416
H Ho N,0.5604493283533328
Cl Fe P,0.5604014006833337
Co Cu O,0.5603727811999994
Al Dy N,0.5603657538533335
Cs N Pd,0.5602570837866668
Cr N Pt,0.5601728883999998
Cr Nb V,0.5601631339000005
Mg O Zn,0.5599351213500005
Fe Mn Pd,0.559875488866666
Mn N Ti,0.5597535685666668
Ba C K,0.5596388745333332
Ce Fe Sn,0.5596075186
Ce Fe Zr,0.5596015851666668
C Co Mg,0.5594373591000004
C Mo Rh,0.5592961946000004
Al Ho N,0.5592347247566665
H N Yb,0.5591637161
Ce Mn N,0.5590753448466665
Fe P Zr,0.5589723406666669
Fe Sm Zr,0.55894322028
Ga Ru V,0.5588637610999999
Ce I N,0.5587461298166663
Mo O V,0.5586702343533335
As N U,0.558477884133333
Ca Ce N,0.5582390796800001
Al Er Fe,0.5581981217166667
Bi Fe Pt,0.5581803081666666
Fe S Ta,0.5581472174533334
Nb Se Sn,0.5581003692666665
Fe Si Y,0.5580552142666668
Cu O Ta,0.5580395565333335
C Mo Re,0.5580358965999997
Ge Nb Sn,0.5580222998
C Mo Sm,0.5580219992000001
Mg O Se,0.5578172059166672
Cr La N,0.5577025591333327
Fe Sb Te,0.5576119887666667
C Nb Ti,0.5571905526999997
Al Be Fe,0.557165636003333
C Li Rb,0.5570811967666665
C Cs K,0.5570290426666672
Fe Nd Sn,0.5569820550000004
N Re Sr,0.5569782706499997
Mg O Sr,0.5568610772466663
Cu Er Fe,0.5568485583666667
Ca Mo O,0.5568127721799998
Co Fe Te,0.5567417117866666
Ba N Ni,0.5567092261999999
C Nb Ni,0.556563312933333
C Cs Li,0.5564322517333335
Bi Fe S,0.5564310008333334
Al Fe Pd,0.5563991529666669
Cr Mo Nb,0.5563545343000004
Mo Nb S,0.5563397415333333
Mo Nb Si,0.556322332133333
B Eu Fe,0.5562455043999996
Fe Sm Sn,0.5562422275999998
Br Gd N,0.5561972193666666
Ga Ir Nb,0.5561871261666664
B Fe Ru,0.5560865167866667
B Mo Nb,0.5560221636533331
H Li Mg,0.5558570726833328
Mo S V,0.5558533322666664
C Lu Mo,0.5558306714666669
Nb Ta V,0.5555978153666663
I N Ti,0.5555484526666665
Mn N U,0.5555145929500002
Al Ce N,0.5554806235600002
C H K,0.5554720722999998
C K O,0.5553781617000005
Ir Mn N,0.5552255278399999
C Mo U,0.5550547773666666
B Co Fe,0.5550441579
N Nd Se,0.5548755742999998
C Mo Nd,0.5548370695000001
C H Li,0.5548151687666669
Fe Mn Si,0.5548149235333333
N Th Y,0.554788811233333
Al Fe Re,0.5545942456866665
N P Zn,0.5545712882333335
Al Nb Si,0.5545320841333335
Fe Ge Mn,0.5544922949000003
Fe Sc Te,0.5544250350866666
C Ce Mo,0.5543675236000002
Cs N Nd,0.5543340662666661
Al Sn V,0.5542447240666667
B N O,0.5542373735766667
C Ru V,0.5541880701333335
Cl Mg O,0.55416287685
Eu N O,0.5541610015666669
Fe H Th,0.5541147213166665
Al N Pr,0.5540978338933334
I N U,0.5538737367666664
C Dy Mo,0.5538338724999998
Ga Mo Se,0.5538198328333339
C K Rb,0.5536717907666663
Fe Hf Te,0.5536336567999999
Ge N O,0.5535317381399999
F N Ta,0.5535026167366667
C V W,0.5534264063666666
Dy Fe Mn,0.5531882699466665
Fe Gd H,0.5531102268
Fe Mn Sm,0.5530999947333335
Nb P V,0.5530619747333335
Ga S V,0.5529872615499996
Ge Mg O,0.5529612868600005
Al Gd N,0.5529083813333338
B F N,0.5528081700999998
C Ho Mo,0.5527354666333332
Br N Th,0.5527114786
Fe Re Y,0.5526663872666665
B C Y,0.5526602225666668
Al Ce Fe,0.5525548601666667
Mo Nb Te,0.5525257815666671
B C K,0.5524494909999998
Ga Nb Ti,0.5523797296333334
Fe Ge Zr,0.5523341554466671
Fe Mn P,0.5523084681666667
B Fe Sc,0.5522675739
Dy N Se,0.5522242160200007
Fe H Lu,0.5519643394666667
Fe Mn Nd,0.5519526307000004
Co Fe S,0.5516459167
Al Nb Ta,0.5516229786000001
Au Co Fe,0.5515930341666668
Hf Nb V,0.5515797554666673
Cu Fe Sm,0.5515578035333333
Ce Mg V,0.5515297805633336
Cr N Sc,0.5514533472200003
N Sr Ti,0.5514479280166669
C Hg O,0.5514160036666663
Fe Pr Sn,0.5513533545333336
Co Fe In,0.5513115735533334
Ce Fe Y,0.5512158951666668
Cu O Tm,0.5512075551333333
Ga Ti V,0.5510697912166667
Fe H Ti,0.5510597937666666
N O Pb,0.5509841152166666
H N Th,0.5509394425333336
Cu Fe Yb,0.550933437766667
La N Ta,0.5509124384999997
Er Fe Y,0.5507593485666668
N O Pt,0.5507414596666665
C Mo Pr,0.5507271250333327
Fe La Pb,0.5507127870000001
C Fe Pu,0.5507032359333334
Cu O U,0.5506996166666669
Al Fe Yb,0.5504583315333328
Fe Pd Zn,0.5504201310000005
Fe Sn Yb,0.5503606774666672
Mo P V,0.5503568049333334
Ce N Sr,0.5502415873666664
Cu Fe Nd,0.5502225354
Co Fe Pt,0.55021888688
Ag N O,0.5501608729800002
Mo S Sn,0.5501411421999995
La N Te,0.5501120182133333
Fe Hf S,0.5500474614933337
Cu O Si,0.5499472386000003
Fe P Y,0.5498748657000001
Ho N Se,0.5498179549666666
Fe S Sb,0.5498136888666674
Cr Mo V,0.5497504886333331
B La N,0.5495744169166666
H N Ni,0.5494837202833334
Cu O Yb,0.5493074227333333
Er Fe I,0.5488989961299998
Cu Fe Ge,0.5488692618666668
C Sn Y,0.5488640522666663
C U V,0.548790535966667
Fe Rh S,0.5486862087433332
N O Si,0.5485061703499999
N S Tl,0.5484719554099997
Ce Fe Zn,0.548438354733333
N O Sm,0.5484287055000001
Co Cr Fe,0.5483681317666664
N Pr Se,0.548367275283333
Lu N O,0.5483505442033332
Ho N O,0.5482111035666665
Be N O,0.5480025699000002
Ge Mo V,0.547881528866667
Fe S Sc,0.5478688514233334
Al Fe Sm,0.5478125333999998
C Mo Ni,0.5476847237666663
C Mg Sm,0.5476463376999998
Dy Fe Sn,0.5473776096666666
Al Fe Si,0.5473674471666669
Fe Nd Zn,0.5473506829499999
Cr N P,0.5470431386999997
C Ce Mg,0.546965387833333
Hf N S,0.5467730070999999
Dy N O,0.5466891042800004
Mg O Te,0.5465585909999999
Fe H Ho,0.5465031129499995
C Gd Mo,0.5463719836333334
Al Fe Nd,0.5462568170633336
B C Li,0.5460485645333333
Ga Mo Sn,0.5459440052333336
Fe Sm Zn,0.5459139643333334
Nb Sn Te,0.5457747865333336
N Ti Zn,0.5456708900466667
Fe Mn U,0.5456009393666665
Hf Nb Sn,0.5455410059999997
Fe U Zn,0.5454877049700005
N Sc Ta,0.5454645461333336
Fe Sm Y,0.5454009577666663
N Se U,0.5453407230666667
Li Mg Sn,0.5452833954533329
Ca N Ni,0.5452019340666663
Gd N Se,0.54512438385
Fe Pt Rh,0.5451041444999998
C Mo Os,0.5450983810333332
Br C Y,0.5449925385666669
Cr Fe Sb,0.5449329146666668
Ga Nb Ni,0.5449136752000001
Cu Fe Pr,0.5444936833999998
B Eu N,0.5444769343000002
Ce N Se,0.54423926137
Er Fe S,0.5441316875533336
Fe Pr Y,0.5441152695000006
Fe Pt Sb,0.5440305366
Cr N Rh,0.5440208669666665
In La N,0.5437613604166666
Mn N Th,0.5437228868133334
Cu Fe Ni,0.5436087280466668
N Pb S,0.5436040344899995
N Ti Tl,0.543350746366666
Al Dy Fe,0.5433414884666667
Mo O Y,0.5433398704133333
Cu Dy Fe,0.5433243207666671
B Fe W,0.5432595387499998
Gd N O,0.5432569139166668
Fe Pr Zn,0.5430567168633339
Al Fe U,0.5430084938666662
Cu O Pb,0.5429723347000001
Cu O Rh,0.5428623985000001
Ce N O,0.5428559534700002
Fe Lu Sn,0.5427099372333335
Nb Sn Ta,0.5426377601666665
B Er Fe,0.5425957375666659
Ba Mo O,0.5425253367999999
Si Sn V,0.5424991165333332
C O Rb,0.5424473452333335
Mo Nb Ta,0.5423497224666662
Cl Li Mg,0.5423192037399998
Al Nb Sb,0.5423064075333333
Fe Ho Mn,0.5422443752666667
Fe Ge Y,0.542128861133333
Fe Gd Mn,0.5420455740666666
C Y Zr,0.5419134967333334
Ga Mg Y,0.5418880558200001
C Mg Nd,0.5416807319999997
Mn N Ni,0.5416555981666663
Bi F N,0.541640940383333
Cr N W,0.5415488374833338
C Cr Ga,0.5414932597333336
In N Sc,0.5413865471033333
C Mg Pd,0.5412141748999999
N O Pr,0.5411257686999998
C Gd Mg,0.5410760061666657
Fe Sn U,0.5410506361666673
Al Nb O,0.5410251950133327
Fe Ni Sn,0.5410118639333333
C Mn Y,0.5409107305999995
Al Fe Pr,0.5407912005500002
C Ir Mo,0.5407603319999997
Al Si V,0.5407072625333336
I N Th,0.5402762893000003
N Nd Tl,0.5399758680999999
Dy Fe Y,0.5399402475866667
Cr Fe W,0.5399329749333331
C Mo Ti,0.5399034200999999
Ce Fe S,0.5399003114300001
Nb Sb Sn,0.5398817584333332
Bi La N,0.5398522361999994
Fe Ti Zr,0.5397545111500003
Au Fe Pd,0.5395460715999996
Fe H Tb,0.5393683562866668
B C Ca,0.5392080841666664
C Ga Ta,0.5391571028666664
C Ca Sn,0.5391296134333333
C Mn O,0.5391201911933333
C Cu K,0.5390298002666667
Al Nb W,0.5389113276666664
Fe Ni Zr,0.5388974204000002
Fe Th Y,0.5388522870999995
Mg O Pt,0.5388064058700002
C Cs Na,0.5386585500333332
C Ti V,0.5386127567999998
C Mg Pr,0.538288697166666
C H Na,0.5381209236999996
Fe Nd Tl,0.5380840873666668
F Nb V,0.5380157121099999
Er Fe In,0.5379174004999997
Co N Ta,0.5378077652000002
Al Fe Th,0.5375810493666665
Er In N,0.5373353595633333
Mo Nb O,0.5371586854533331
As Li Mg,0.537109537716667
Fe Sn Th,0.5369123028666666
Ba Ca O,0.536905721783334
Ba Ga O,0.5368379207499999
H K Mg,0.5368132227333332
Mg O Sc,0.5367491335000005
Fe Sm Tl,0.5366309022666664
B C Na,0.5366027879999998
C Na Rb,0.5365332422666668
Mg O Ta,0.536516435516667
B Ce Fe,0.5364551098033329
Fe Gd Sn,0.5363757043866665
C Mo Tb,0.5363721143333333
Cr N Pd,0.5363178246666663
N O U,0.5363134203000002
Ca O V,0.5363101128099996
Cd Co N,0.536295485386667
Fe Ho Sn,0.5362903737466663
N Ni Sr,0.5362682513999999
Al H V,0.5362019153666667
Li Sn V,0.5358221134
Cu Ga Mg,0.5357854457500002
Br Fe Th,0.5357546810999999
Al C O,0.5356897289966666
Fe P S,0.5356265049333334
C Ca Cl,0.5356094618999997
Fe Mn Ti,0.5355953505333334
C Li O,0.5353243936333333
Ca Ga O,0.5352762186799999
Fe Nd S,0.5352045906666666
B Mg Pt,0.5349696381000005
Hf N U,0.534911186866667
Al Mn V,0.5348325987666666
Cu Fe Lu,0.5348065054000004
Fe Mn Ni,0.5347791981666664
Al H Mg,0.5347565379500003
Cu Fe Ti,0.5345866240333331
Fe Ni Y,0.5344675647800001
N O Yb,0.5343634356466667
B Fe Yb,0.5343560902333336
Co In N,0.5342600029366668
B Mg Rh,0.5341024489999998
Al Fe Ti,0.5340711160666665
N Nd Pb,0.5340624577666669
Cl Li Nb,0.5340114782266667
Cd N P,0.5340101375833335
Al N Tb,0.5339168434466663
Cu O Re,0.5338092543666663
B Fe Sm,0.5336982009999992
N Nd Te,0.5336567420666666
Fe H Tm,0.5335360374333333
Cr Er Fe,0.5335091228666665
Hf N Ti,0.5334699881333336
C I Y,0.5333924645333331
Fe Ti Y,0.5333524994666664
Cr N U,0.5332796505333333
Fe I Pr,0.5331504133666668
Co N O,0.5330888505033332
Fe Pr Tl,0.5329063700666666
B Fe Re,0.5328947662999999
Al Mo O,0.5326659202333331
Cu F O,0.5326457130466667
Fe S Sm,0.5326084403333333
Al Fe Lu,0.5325474538
Dy Fe Te,0.5324294947333336
Al C Y,0.5324189493666661
B Fe P,0.5324076736333339
Nb Re V,0.5323818243333333
Fe Ge Te,0.5323088947400004
Ba O V,0.5321358187666668
Dy N Te,0.5321148222366671
Au Ga Mg,0.5319734347999998
B Fe Si,0.5319555863533332
Al O V,0.5317794156866669
Cr N Ti,0.5317171215866662
Fe Sn Ti,0.5317125288999998
B Be Mg,0.5315456539000002
Fe S Yb,0.5314800062666664
B N Sm,0.5314034917333335
N O Pd,0.5312935713266668
B Fe Nd,0.531292646813333
Fe Pr S,0.5310727390666666
Al N Tm,0.5310531990466663
Mo Nb W,0.5308631258999997
Cu Fe Ho,0.5307446330333332
B N Ti,0.5306880532466663
Al Fe Ni,0.5306447105333334
C Mo Tm,0.5306037999000004
Dy Fe S,0.5305962426400004
Fe Hf Ta,0.5305854760333336
Ho N Te,0.5305447067666663
Fe Ir Te,0.530542225066667
Fe S Si,0.5305327182333331
Fe Ta W,0.5304845585933335
Fe Ni Zn,0.5304480089333333
Cr Fe Si,0.5302231834999998
C H Rb,0.5302118836666663
C O Zr,0.5302069582133332
Br Li Mg,0.5301873629666667
As Li Nb,0.530164888716667
B Mg Si,0.5300602414866665
Fe La Sb,0.5298849398000004
Al As V,0.5297720737800004
Mo Nb U,0.5297038862
F N O,0.52965265435
Ga Mg S,0.5294840420966669
C Na O,0.5290652881
N Se Th,0.5290368891333329
Ce Cr N,0.528995141153333
Fe Ge S,0.5289729096433339
C Cs Rb,0.5289228792666666
Be Mo Nb,0.5288080701666665
Fe Si Ta,0.5281130404666663
B N U,0.5280963366166667
Cr Fe Re,0.5280048779
Fe Ho I,0.5279467375133332
Al Fe Ho,0.5279346432666671
N Ta Ti,0.527894186933333
Al Nb Ru,0.5277197711666667
Al V Zr,0.5274986770333325
B Fe Ir,0.5274587394333332
N Pr Te,0.5273645099666667
Fe Gd Y,0.5273584602000001
B Dy Fe,0.5273134233000002
Fe In Sm,0.5271824034
Be Ge N,0.5270391732666665
Ga Ni V,0.527013922916667
Cu Fe Gd,0.5269942019666664
Cu O P,0.526930571946667
Al Nb Rh,0.5268538426999997
Al Cl V,0.5268208282333336
B N Nd,0.5267952095333334
C Ga Sc,0.5266352140666661
La N Si,0.5265836655833332
Ga La Mg,0.5265422855
Hg N Ti,0.5265004643000002
Au Fe Nd,0.5264790530666666
La N S,0.5264220911400003
Fe Ho Y,0.5263756048333331
H Nb Zr,0.5262270316
N O Tm,0.5260891671666666
Al Mo S,0.5258927884999992
Cr Fe P,0.5257633473766664
Al Fe Gd,0.5256650072333335
C Ga Pt,0.5256395072999999
B Fe Ni,0.52560443658
Ge N Si,0.5254678577233334
B Fe U,0.5253460842000002
Mg O U,0.5253409961466668
C H Zr,0.5253276276333332
Mo Re V,0.525256342333333
Fe Gd I,0.5252155148466665
C Cs H,0.5250989259000001
B Fe Pr,0.5250299729499998
Mg O Si,0.5247907313366664
Fe Lu S,0.5245060196333334
N P S,0.5244908583866668
N Te U,0.5243613035333337
Eu Fe Sb,0.5238974230133335
Ce N Ta,0.5238667136999997
Dy Fe In,0.5238390184133337
Cu Fe Tb,0.523823744486667
Ce N Te,0.5238236111999995
N Ni Zn,0.5236002373666669
Co Mg O,0.5235906865833332
Cl K Nb,0.5235822915966666
C H O,0.5235605506333333
C Cs O,0.5235198939200003
Cr Fe Sm,0.5234312909333336
Dy In N,0.5233919443599998
Fe In Nd,0.5233686900799999
Gd N Te,0.5233174589
As K Nb,0.5232950941999999
F N P,0.5231867876566669
C H Se,0.5230978671999996
Fe S U,0.5230105946666664
Ho In N,0.522708942183333
In N Ti,0.522536103183333
Ag Ga Mg,0.5224583925333336
Fe Nd Pb,0.5223859827000003
Fe S Th,0.5222800396999997
In N Sm,0.5222554826333331
N O P,0.5222151593233332
Br Fe Gd,0.5219449463999996
Ca Nb O,0.5219360931333334
Cr Ir N,0.5216549426666666
Fe Mn Tb,0.5216262473333333
C La O,0.5216182153333339
Fe Ni Te,0.5215686407966664
Eu N Si,0.5213433392999995
B Fe Th,0.5213408069666664
Ga Hg Mg,0.5213338394333333
B Ce N,0.5212708403166669
Cu Li Mg,0.5211582533166669
Cr Fe Nd,0.5211543984533333
F N Sb,0.5211511992999999
C Cl H,0.5210933776000001
O V Y,0.5208596108666668
B N Pr,0.52084513245
Au C K,0.5208071737333336
Au Fe Pr,0.5207660738166665
B C H,0.5206540073
Al Fe Tb,0.5205668785666667
C O Se,0.5203499286866667
Mo Nb Re,0.5202670450000002
C O Zn,0.5201486125666661
Fe Tb Y,0.5201290047666667
Au C Li,0.5200967665333331
Nb O V,0.5197644158933333
B Gd N,0.5196497536999998
K Mg Sn,0.5195991896899999
C Cl Zr,0.5195978347333329
Cr Fe Ge,0.5195959759099994
In Lu N,0.5195151464666669
F N W,0.5195139080399999
Co Fe Sb,0.5194625339999999
Fe Tb Zn,0.5194611293166667
B Fe Lu,0.5194092203866667
B Mg Ru,0.5193997899
C Tl Y,0.5193827218333333
C Sn Zr,0.5193072384666669
In N Nd,0.5189244299299997
Hf N Ni,0.5188719217499996
Fe In Pr,0.5188696112700001
H Mg Zr,0.5186440948166667
Fe Ho S,0.5185888824333337
C Cu Na,0.5185847155633331
Co Nb V,0.5185620644033337
Al Co Nb,0.5184608961333329
Fe P Ta,0.5183966489666667
Cd Er Fe,0.5182463870700001
Ce In N,0.5180654427466668
Mo O Sn,0.5180520922999997
Fe Sn Tb,0.5179663709333329
Ba Nb O,0.5178080408333331
Fe Ni Pt,0.5177574081966666
Cr N Th,0.5176945756500005
Al C H,0.5174605040333335
Fe Ni S,0.5173952341666669
Mo O Zr,0.5173601753499997
Cr Fe U,0.5172840790599996
N P Si,0.51701816634
Br Fe Tb,0.5170138666666667
F N S,0.5170055046500001
C Nd O,0.5169387511699997
Ce F N,0.51685845392
Au C Y,0.5168263267
Fe Gd S,0.5167678762633333
Cr Dy Fe,0.5167479860333335
Br C H,0.5166954516333335
C O Sn,0.5166866047933337
Au Li Mg,0.5164735871633336
C Co Ga,0.5164704441666665
K Mo O,0.5163354786666668
Be N Si,0.5163326358299998
B Nb Zr,0.516263019666667
Cl K Mg,0.5161892409666664
F N Ti,0.5161735460566664
Nb O Sn,0.5160988070799998
Nb Rh Sn,0.516029694533333
