phases
Na Pd Y
P Si Sn
He Kr P
Ca Np Te
Pm Sc Y
Cs O Tm
Al Ta Tc
Cd Er Tb
Lu Mn V
Ca O Re
Ba Pr Xe
Ag Kr Rh
As Cs Na
Cu In Ru
Hg Th Yb
Ce Sr Tm
Fe Gd Y
N Nd Np
Cd Mn Nb
Bi Pa Te
Ac Ge La
C Nb Sc
Al Pr Ta
N Pa Zn
Ga Ho Zn
K Mo Pr
Ir Lu Sb
B Gd Sm
Bi He Ho
Ba Hg Si
Ac Kr Rh
Ac Sr Ti
Al Pr Tb
Fe Pa Sc
Kr Mg Sb
Ni Pr Xe
Cd Ho S
Mg Pa Y
Hf Lu W
Ac Tb Tc
Cl F Sn
Cs Mg Na
Ba Rh Te
He Pu Th
Au Nb Np
Cd Cs Re
C Ce Zn
Dy Kr O
Rb Rh Te
Ba Se Te
Pm V Zr
Ce Gd Pa
Dy Ga Zr
B Lu Pb
As Mo Re
Cr Nd U
Ni Pt Ru
As Os Rh
Bi Fe Hg
Fe Na Th
Cd Ce Se
B Fe Li
As Hf Sn
Ga Np Sn
Kr Lu O
In Sm Ta
K Mn Nd
He Nd Th
Cs F Lu
Be H K
Ho In Sc
Cl Pu Th
Ce Mo O
Cd Eu Tb
Nd Se Tc
Cr Eu Ho
Nb Pr Rb
In K Np
Ba Hf Rh
C Mn Re
Ho Ni S
Ag Te Yb
Ba In S
Ac Br Se
F Ga Zn
Fe Mg Sc
Ag Be Np
Hf Pd U
I In Te
Ga He Ta
Fe Mg Mo
Cu Se W
Nb U Yb
Ni Th Y
Lu Sm Y
Br Cl O
Cd Pb Ti
B Ba Sn
Ba C Pb
Co Tc Ti
Ag Al Nb
Ga S Ta
Cs Hg La
Dy O Pa
Ba Be Pb
F K Kr
C Lu Pu
Hf K Tm
Cr Kr Pb
Ca Cd Mo
H Mg Yb
Cs Pa Si
Be Pr Th
Hf Pb Sn
Ba Lu Na
Sr Tb Zn
B Eu Li
Fe H Sc
Cu Mn Rh
Np Pb Ta
Au Cd Ru
Er I Pm
C Os Y
Cs Cu W
Ag Si W
Rh Ru Yb
B Co Mn
F N Pm
Bi Na Si
Er Pu Te
Ac Ce Np
B O Se
Cl Lu Mo
Ce Kr Nb
Re S Sc
Pu Se Y
Nb Nd Pt
He Np W
Gd Mn N
Ac B Ru
Ge Mn V
Bi Mg Rb
C K Tb
Pr Sb Te
Nd Pm Te
Kr Mo Zn
Ag Na W
Nd Si Xe
Ac As Br
He Pd Ru
Br Sb Xe
Os Ru Zn
Mn Sm U
Cr Mn Zn
O Os V
Fe Hf Pa
N P Pm
Ce Ta W
B Sm Zn
La Mn Sn
Ba H Th
Cs Nb Rh
Cl Nb Ni
Fe Ir Os
Li Pd Zn
Be C Yb
Nb S U
Gd Li Tm
Pd Rb Ti
Eu Hf U
Nb Pb Rb
I In Se
In Ir O
Cd Gd K
Ge H S
F Ho Pu
Ac Gd P
Na Ni Sm
Gd Na O
Ho Os Pb
Cu He Xe
Bi Rh Ti
Er Pb V
Cd Hf N
Bi Pt Tc
Fe In Pr
Ir Na Rh
Pu Rb U
Ac I Te
Mg Pd Ta
As Ni Yb
K Nb Y
Nb Pu Si
Bi Np Pt
C Ni Sr
In Pa Tb
Ge Mg Pa
Al Er N
I Pa Th
Eu Mn Pr
Nd Th Tm
Ho I Th
Sb Yb Zr
I In Pm
Al Ba Mn
Au Ir Mn
Al Co Cs
Li Nd Np
Cd Mo V
Rb Sr Ta
Hf Li Zr
Tc U Zn
Ge Kr Mn
F Te Tl
He Nb Rh
Kr Pa Se
Na Ni Se
Gd He I
O Pu Te
Cd Hf Sb
K Sb Tm
Cs Mn U
I Mg Pb
Al Mn Ru
Cd La S
B Ca Ni
C He Zn
Br Ca O
Er K Nd
Mn P Sr
Hg Mo W
Co Pm Rb
Pm Rb V
Pm Pt Pu
Er N Te
Hf Re V
Ca Ni Th
Cu Na Yb
Au Te U
Ba I Os
Ac Ho Ru
Kr Pb Tl
F Nd S
Bi W Zr
Al Na Np
Bi Nd Zr
H K Nb
Np Pa Rb
Co Sm Zr
I S Sm
Er Ir S
Au Gd Se
Be Cl Lu
C Np Sb
Gd Ru Se
Ag Pd Tb
Be Dy Pu
Er Se U
Er Sn Ti
Mn Re Ru
Pa Re Zr
Cl Sn V
N Na Sb
B Sn W
Cs I Nd
Bi Ir Pd
Li Pu Tb
B Pu Tl
B Be Mn
Hg I Na
Ga Li Sb
Rh Sm Tm
Cu Ge Ta
Pt Pu U
Ca O Tc
Au Sb Yb
N Na Zr
Gd P Tm
K Pd Tb
F V Xe
Mo P U
Cl Cr Pu
Ce Li Pt
Cu Hf Hg
I Pm Ru
Au Dy Pm
Be Os Tm
Co Sr Tc
Ca Ce Sn
B Eu K
B F Pb
Ca Cr Xe
Ag Na Np
Ag Pt Zn
Be Dy Pt
Eu Ir Pd
Mn Rb Te
Dy Sm Y
Bi Dy Hf
Gd U Xe
Se Tm Y
Ba Cu Ta
Mg N Sr
Hf N Sc
Ho Nb Nd
S Sn Zn
Cs Hg Sr
Au Fe I
Ho Pd Tm
Be Re Sn
I Tc W
Ce Li Rb
Nd Rh Sr
Cd Ge Pb
Ac Pa Yb
Ac N W
Er Te Th
As F K
Bi Nb Pm
As B Mn
Ac Na Nd
Bi Ni Th
C Fe Ho
Cu Np Ta
Cd Hf Ru
He Os Se
N Sr Th
Mg Mo Pb
Ce Te Tl
Cr La Rb
F Pd Zn
C Ni Ti
S Tl Zn
Ga La Pr
Ca Ce Xe
Cd Li Lu
Ba Ge K
Cu Mn Sb
Ce Tb Th
Se Si V
Ce Mo Y
F Ga Tb
Ga Ho Si
Er Gd Ge
La Pr Tm
Hg Nd Sn
He Tm Zr
F Ru Tm
F Pb Rb
In Sc Zr
Bi I Ru
He Pm V
Co Dy La
Au Rh W
Fe O Re
Mg Mo Nd
Dy Pt Sb
Li Pm U
Ac Br Rb
Dy Ni Rh
As Ho Ni
Pr Sb Xe
Mg Pa Rb
Li Ti Xe
C Cl Nd
Ce Hg Pu
As Si Yb
Hg Pu Tm
Al Nd Sr
Fe Nb Tm
Hg Ir Sr
Li Pr Re
Br Dy Gd
Cd Gd Re
Ce Sc Tm
Fe H Sm
Mg Rb Sm
B Cr Pd
Lu Nb Tb
Ca N Sc
Er Se Ti
O Rb Tb
Cs Pb Sm
Ca Ge Pm
Cd Dy Hg
Cs Ga In
I Pb Ti
Ca H Pa
Ca H Rh
Ge Li Ni
Ac Cl Cs
Cs Dy Mg
Er Ir Li
F Li Ru
Eu Sn Sr
Ce Cl Zn
B He Mg
Dy Li U
Ge Pb Rh
Be Bi Cs
Ga Ge Pb
Al Ho I
Eu O Y
Au Gd Ge
Dy Th Yb
Ho Mn Xe
P Pa Pt
Co Hg O
Be Hf Sn
Cs Np O
Cu Nd Ti
Al Er Re
Cd Ce Cs
Fe Ho Mg
Hf Sb Zn
As F Te
Lu Nd Xe
Cu Hg Pa
Os Pb U
Ba Th W
Cu Gd Na
Cl Cr Rh
Eu K Sc
Al C Sm
Ac Li Os
Br Dy K
Ba Bi Eu
Ba Gd Hg
Cu Eu Nb
Ce Co U
Cl In Te
Ag Er F
He Si Tl
Mo Sn Th
Er Ho Yb
Ac Nd Pa
Be Sc Sn
Ca Ni Np
C Rb U
Ba N Nd
Kr N Zn
Co La Tb
In Mg Ni
Al Ba Th
Ca Tb Yb
Ac Ca Mo
Cl Cs La
Na Os Pt
Ac Au Sr
Be Cu Sn
Ge Pa Tm
Kr Mg O
Ca H Mo
Dy Gd P
Eu I Sm
B Se Y
Ac Hg Li
Al Th U
Mn Sn Xe
Cu He Os
Gd Li S
Rh W Zn
Pu Ru Y
As Ga Sm
Cl Hf Li
Rh Sb Yb
Pu Ti Yb
Lu Na Ta
Gd La Th
Ga Pt Zn
Au Cs Ru
Rb U V
Ba Kr Te
Er Lu N
Ag K Tl
Ac Gd H
Ho K Pm
Cl N V
Ni Os Sm
Ca Ga Th
Er Sm Zr
Na Sm Te
I Nd Pr
Cu Ho Kr
Au Er Np
Ac Se Sr
Na U Xe
Co P Ru
K Pb Ru
Ag Lu Sr
Cd Np Ta
Pr Ti Zr
Cr Si Xe
Cl Na Xe
Br Sn U
B Rh Xe
Sr W Xe
Fe Ir Mo
Al In Pa
Se Sm Ta
Ac Er Pu
Mg Ru Y
B Bi Co
Al Co Na
Bi Pb Sr
B Dy Mn
Br Dy U
Pu Th Yb
Ba Nd Tc
Ca Pa Pb
Cs Ho Pt
Ba Tm Xe
H Os Ru
Ru Th Yb
Ag Hf Mn
Kr O Tl
Er H Rb
Eu In Np
Cs Sc Te
Bi Rb Yb
Be N Zn
Nd Os S
Sm Xe Zr
Kr Nd Pt
Be Yb Zn
H Li Xe
Cd Ge Ru
Ba Pr Yb
Cu F Ge
Ca Gd Na
Gd Mn Ti
Gd Np O
Li Mn Sr
Ho Np Tc
Ho Kr Tl
Cl I Pd
Eu La Te
Pm Re Sm
Ag He Zr
Cu Sc Sm
Co Gd Pb
K Ni Pm
Eu Ge V
Be Pd Ta
Ce Cl Ir
Ho K Mn
Cl Mn Tc
Ce H S
Cd Cu Os
Bi Ru Sb
Co Hf S
Er Mn Sb
Al Ca Yb
Mg Mo Se
U V Xe
N Pr Zr
B Br W
Al Hf Lu
Hg Nd O
Al Ge Sc
Ac Sn Te
Ho Tc Xe
Ga Ho Tb
Cr S Xe
In Tm V
Al Hg In
Dy Ho Nb
Cr Sn Te
Cl Pb Yb
Bi F V
Br Ca F
Fe Hg Rb
Kr Si Th
N Pt Ru
Al Fe Mo
Au Ce Hg
Nb Pa Se
Mo Pb Ta
P Pb Si
Eu Kr Os
He Sr Tl
Bi Cr Pb
Ce Cl Cu
Br Gd H
Cr Lu Ti
Co S Tl
Gd S Se
Ba Cr Pb
Ga Hf Ho
C S Sb
Eu Pd Yb
Cr Sc Zr
Dy I Rb
Hg Np Ru
Ba Ce Cu
Ho Ni Sm
Ag H Ta
C Ir Tc
Co Mg Rh
Cu Hg N
Kr Pa Xe
Au Eu He
Be I Sb
Cs Pr Tb
La Mn Y
Ba Cr In
Eu N V
Cd N Pt
Cu Hg Th
Er Rb U
Ca Cd Kr
Ir U V
Kr U Zn
Ac Er Sb
Al Tm Xe
Cd Pa Th
Dy Gd Tb
Co F Na
Cd Eu P
Br Ga S
Al Sn Tb
Re Ta Tb
Ho Ta U
Dy Fe Mg
Ho Pu Sm
Ca Na Sr
He Th Zr
Ba Cs Fe
Cl N Ta
Fe O Ru
Cd Fe S
Ag Cl Tb
Ho S Zn
Re Si Yb
Cd Os Si
Fe Hg Ho
Ca Rb Rh
Ni Rh Tm
Os Pa Rb
Ac Hf Os
Er K Pd
Al Ir Pd
Eu Fe Pd
Bi I Nb
Hf Ho Tm
Cl O P
In Mg Np
Au In U
Mo Os Pb
As Fe O
Ce I In
Ge H Sc
Al Ca U
B H Rb
Cl Ge Pu
Li N Rh
Br Nb Np
Ag F Ru
Cd In Lu
Na Pa S
Ba Ca Re
Ag Mo N
I U Zr
Lu Pr Ta
Ac Ba Fe
Au Pd Rh
Mg Np Pr
Cr Hg Mn
Ag Br Tb
Li Na Tc
Er Th Zr
C Ge Ti
Al Li Pu
Gd Mo Rb
Cr Ir Tc
Co Lu N
Be Ni Os
Ac Br I
Ge I Pa
Ce Gd O
Eu Mg Tc
Pt Sn Y
Li Rb W
Br Ga Sm
Al As N
Al Pm Pu
Pt U V
Eu Pm Xe
C Pu V
Ho O Rb
B Ba Cl
Ag H Tm
Hf P Rb
Dy La Rh
Bi Ce N
Cs Ge Tc
Al Mn Tc
Ac Ce Tm
Cl Re Zn
Pm Tb V
Pt Tl Y
Ca K Ti
He Hf V
Cu Ir Rh
K Nd Ta
Ge He Pd
N Sn Y
Be Ir Tm
Al Hg N
Ni Re Ti
Os Tb Yb
Dy Sn Zn
Ca I Li
B K Xe
Li Lu N
Ge Na Os
B Cl Rb
Pr S U
Ru Sm U
Rb Te Xe
Al Ba P
He In Pu
Br Ge Mg
N Pu Si
Ga Hf In
Nb Pr Re
Nd Sn Tb
C La Nd
Ba Mo Tm
Ca N Si
Fe Pm V
Ba O Tl
Ba Ca F
Au C Ti
Br Fe Th
Pa Sc Th
Cd Pt Rb
Ir Os Tl
Eu Li Mg
Mo Ni Rb
Ac Mg Mn
Cl Np Tb
Ba Er Np
Cl Nd Pd
Lu Re S
Bi Rb Tl
Cd Kr Zn
Dy He Np
Sc Tb Xe
Ge H Pt
Br S Ta
P Pa Zr
Li Pb Yb
Pt Ta Zn
Fe Nd Sn
Nb Rb Ta
Eu Pd Ru
Er Sc Te
Pr Pt Xe
Nd S Sm
Co Eu Pu
Au Sc Tc
Ge Pm Sc
In Rb Tc
Ag Pm S
Kr Pb Zr
Hg Mo Ti
Au Ir La
Au Sn Te
Cl Fe Sc
Ba Fe Zn
Ag Ce V
Gd Ru Sb
As In Pb
As K Ti
He Tl Tm
C Cr Mo
Al Au Zn
Al Bi Co
Au Cu Tc
Hg La Pt
Os Sc Te
Hf Ru Sm
Cs F I
Hf Pt Sr
K Ru W
Ga Lu P
Au Ho Yb
Ce Tc W
Fe Nd Yb
Br Cl Hf
Br F Ni
He Re Tb
Dy O Pu
Cd F Th
Nb O Os
Er Fe N
Au Ga Li
Ac Ce Re
F Pa Ru
Mn Rh Si
H Ti Xe
Sn Tc U
As Ni Rb
Br Kr Os
Al Dy Re
Hf O Tc
Ca Cu Y
Cr Gd H
Eu Re Ta
Nd Os Tb
Hg Lu Ti
Dy Pb Se
Co Er Pu
Co O Tm
Ba C Cl
Ca Pr Ta
Ge Se Sn
Gd Kr Pa
Rh S Sn
Ge Pr Ti
Mn Nb Zn
Eu Hg Zr
Gd Pa Sb
Al He W
Bi Mg Tm
Cl Sr Th
Ag Mg Nd
As Ce Nb
Lu W Xe
B Eu Te
Be Gd V
B In Sm
H I Mn
As Ca Pa
Cl Np Se
Pt Sc Yb
Co Ho Zr
Fe Ni Pt
Au Os Te
As C Na
Ac Be Sb
Co Nb Sb
Gd Tc Tm
Eu Np O
Co Rb Tl
Al Pm Y
Rb Rh Sc
As Bi Xe
Ni O Sc
Nd Rh Se
Ca Os Sr
B Na V
Ir Os Si
Be Pt Sr
Mo Sr Tc
S Sb Sr
Pa Tb Th
Ba Kr Sc
Fe Ho Th
F Ge Pr
F Nd Tb
Cr Ge Zn
He Tb Te
Ag Ir Te
Nd Pd Sc
Mn Pm Zn
Nb Tb W
Cl Re Te
Ac Nb Tm
As Kr Nd
Cd Er Sc
Se Sn Zr
Ni Sc Sn
Gd N Tl
Pb Th Xe
Be C Pr
Mo U Zr
Br Cd Mn
Br Ni W
Be Ga Mg
He Pu Ta
Br Ca N
Np Pr Se
C Pu Sr
Ir Rh Sb
Au Sc Te
Cu Np Pt
B Er Nb
Ga In Th
Ag Np P
Ho Rh S
Dy Fe Pu
Fe Rh Ru
La Li Rb
Pb Pt Se
Ce Mg Sr
As Pb Rh
Eu Gd Rh
Os Ru V
He Kr Os
B Eu Zr
Cd Mg Si
Ba Ga Na
B Pd Tm
Al Cl Th
Cl I Mo
Ca P Pb
Ac He U
Cs Si Sr
Li Pu W
Ca Co Np
C Mn Sn
H Na Zr
He Pt Ti
Eu Ir Tc
Ag Cd Zr
Ga Pa Te
Cu Re Sm
Br Hf Sb
Ce Hg I
Mo Si Zn
Kr Pt U
Eu Ni Te
Pu Th V
Br Ca Cr
Bi N Nd
B P Pb
Ba Pt Te
Au In Ir
Co F Ge
La Pb Xe
Rb Sr Yb
Sn Tl Y
Er Os Tm
Ag In Pt
Al Hf Ir
Mg N Ta
C O Sc
Gd Lu Tc
K Mo Tb
In K W
Kr Ta Ti
C Ce F
Au Ge Ir
Au K Sn
Er P Pu
Ir Lu Sm
Al Cu Sc
As Dy P
Na U Yb
La Na Re
Gd Hg Te
Lu Mg Ru
Be Ru Zn
Sm Te Zr
Ca Cr Cu
B Lu Rb
Br P U
Al Mo Sb
Mo Pt Sb
B Hf U
Mn N Rb
Ir Pb Re
Al Ge Tc
Au B Re
Ac N Se
K Sc Tm
Al Bi Ce
F Hg Pa
Ac Gd Pr
Os Pm Sn
Ag Bi Pu
Pm Th Tm
Eu Tm Y
Co Er Lu
H Mn Re
Hg Li Sr
Nb Pa Y
F Pt Tm
Ce I S
H O Rh
As H Sn
Ba N Pa
Hf Sr Xe
Os Ti U
B F Ir
Ga N Si
Dy Pu U
Lu Mn Te
Be Gd Re
Hg Li Tm
K Tc W
Gd Re Si
Hg Ho O
Cr Cs Rb
Cu La Rb
Fe Sb Sr
Ir Tc Y
Ir Pa Yb
Ce Ru S
Cr Gd Pd
Tb Tm U
Dy W Zn
Cr Mg Pr
B Tl Xe
Sm Sr U
Er Pd Tc
Ca Cd Os
Ir N Rh
Ca Pa Sm
Ag Cl Pt
Cr N Y
Os Ta Zn
P Pu Tc
Al S Ta
Gd Ge Sm
Cs La Lu
Ac Kr Si
Se Tb U
C Cs La
Hg Lu Zn
Sb Sc Yb
Ag Er Se
F Hf Ni
Cs In Sr
Ac Cd Rh
Gd N Pr
As Cs Ni
B H Th
Co Pd Th
Mg Mn Zr
Ca Np Ta
Pb Pr Te
Ca Lu Pu
Os Sb Sc
Cu Sn Xe
Se Tc Tl
Sb Sc Zr
Br F Ru
Ba Cl Fe
C Ce Pr
As Bi Gd
Co Dy Pm
Lu Pd Tc
F In S
Al Hf Mo
He Rh Ti
H Kr V
Cd In Pb
Ac Dy Hg
Mo Os Sr
Nb Pd Pt
Kr Li Pm
Ac H Na
Kr Os Tc
H Sn Th
Al Cl Yb
Cs Ni Pb
Fe Pt Si
Nb Pb Sr
Kr Pt Sr
Os Tl Xe
Cs Np Tm
Cu I N
Cl Lu Se
Rb Rh Se
Cd Kr Pa
Ca Fe Sm
O P Sr
B Be Y
B Ga Gd
Ce Cs Fe
Ac Np Ru
Ba Ga Gd
Ac Rb Zr
Br Ce Sb
Ca N Tb
Ru S Yb
Al Ca He
H Ho Li
Nd Os Pr
Ho Mn Rh
Nd Pm Zr
Gd Hf Ta
B Mn Nb
Fe Mn W
Ba Br Cl
Ac F Pd
He Kr Rh
Br Cu Sr
Bi Cr Ga
Be Lu P
Cs Nb Yb
Ag Ba Os
Fe Ru Th
B Ru Ti
Cr K Ti
Cl Hf Sb
I Li N
Er Pt Th
Er F La
Ge Pu Xe
Ca Ge Nb
Cs Mo Os
Ge Te Tl
Ce Cr Ho
Be Ni Pu
H Sr Ta
Br Ir Rh
Al Pm Sn
Lu Rb Zr
B Cu Er
Mn Ta Xe
La Mo Th
Cu N Np
Ag Pt Si
Al Na Pa
Hf Na Tl
Ga La Nb
Pr W Yb
Rb V Xe
Ca Os Pa
H Ho Tb
Gd Ho O
F He Te
Ag Gd Ta
La W Zr
Cs Sm Tm
La Np Pm
Ni Sc Tc
Ac Nb Ru
Au O Sc
Sb Sm Zn
Mg Mo W
Pm Re Yb
Cu Tl Y
Dy Nd Pm
P Sc Sm
As F Ni
Bi Er Hf
Li O Pt
Er Pr Rh
Dy Rh Tl
Be Pd Th
Ca O Tl
Al Sm Tb
Fe Re U
Cd Li Ru
C H Sb
Cl He Ir
Be Lu Si
C I Ti
Au Eu Zr
Ca He Xe
Ac Ga Re
Cu Pb Sr
Al Pu Ta
Mo Sr Zr
Lu P W
Be Cs Y
Cd Kr Os
Ba H S
Al Gd Zn
Cl Cs Ru
Ba Be Mo
C Mn Pb
Pt Sm U
Au I U
Eu Si Sm
Cd Pm Sb
Cd Cs Ta
Os Tc W
B H Ta
Hf Nd Si
Bi Ca Re
As Br Mo
He Ho Se
Pu Ru Th
Gd I Xe
La Nd Os
Cs Mg Re
Hg Pm Re
Pu Y Yb
Br C Zr
Ag P Zn
Au Sn Zn
Lu Re Si
Mn Rh Th
Al In Tl
Fe Mo Tb
Pr Se Zr
Al Cl Co
Br N Sb
As Cu Mg
Hg Th Tm
Ag F Th
Br Re Tl
Cr Sb Th
Dy Eu Hg
Na Tc Th
He Kr Zn
Au Cu Fe
Ac Al In
Cd Gd Pt
Cs Cu Pd
Ga Pt Si
Cr Si Y
Cl Nd Sr
Pu U Zr
Ag Cu Tc
Au Tl Zn
Ru V W
Ni Ta Yb
Cl Co Nb
Pd Rb Sn
Cs Mn Si
Ho Rb Rh
Be Nb Sb
Li Lu Pt
Ga Hf Re
C Pt Tb
Bi Ga Os
F O Rh
Bi He Rb
Ca Te Ti
Cl Pb Zr
Ce Cr Hg
Pt Re Sc
Ho In Zr
H Pa W
Cl Lu Si
Ca Ge Y
Br Cd F
Te Th Xe
Ag Ho Yb
As Na Rb
K Ta Tl
Ag O Y
Ge Pr Si
Gd Ni O
N Tb Tl
Os S Yb
Al C Pd
Al Ir Zn
Ho O Th
Mo Pm Zn
Ca Hg Pd
Al Ga Pr
B Ga Th
Bi Re Tm
Cu Pd Sr
Ac Pr Pt
Er Nd V
C Hf Mg
Ga Mg O
As O Pa
Cd Pr Zr
He O Yb
Cu Os Pt
Cu I Sr
Ag Kr Pt
In Np Os
Cr O Pu
Eu Pa W
Np Pt Te
Hg Lu Ni
Ca Mg Y
K Re Sc
Gd K Pm
As Be I
Br Hg I
Mn Sc V
Ba Co Pt
Gd Mo Tb
As N Sm
Cd Pr S
Lu Nb Yb
C Dy Ru
La Li Mg
Ac Cu F
Np P V
Ga La Th
Gd Hg Pt
Ir La Pr
Li Np Rb
Eu Pr Te
Te Ti Xe
Cl Pr U
Pm Rb Yb
Eu H Na
Eu Pu Zr
Dy La Pr
Hf I S
Ca He Na
Os Sm Te
B N Sm
H Ni Sc
Gd Pd Zr
Hf Mo V
Cl Mn Nd
Li Os P
Ca N P
F Pd Rb
Cl Cr Th
Ac H Ru
Ac In Lu
Eu H Rh
K P Pd
Be Li Lu
As S Tl
C Li Th
Ca Cd Mg
Ag Rb Yb
Bi Li Sr
Ca Mn Th
I Os Ta
Al K Xe
Ge K Nd
Ac Rb Tm
Ba Ga K
Pm Se Ta
Mo Pa Sb
O Se W
Pa Rb Ti
Rb Si V
Li Pb Pd
Cs P Tb
Ca Cd Nb
Cd Li Rh
Br Nb Sb
Ag Gd Tm
Pa Rb V
F Th U
Ga Kr Sb
Ca Ga Sr
He Sb Sm
Ge Ir Mn
B Ge Os
Lu Zn Zr
Cd Hf In
Hf Pa Se
Fe Hg O
Eu Mo Np
Bi Os Te
Er Gd Na
In Kr Pd
Cl Na Sb
Br Mn Sb
Br Ti W
Au Pb Y
In Na Pa
I Mg Y
Co Pt V
Cs Hf Si
As Mn Pt
B O W
Eu Lu Pu
Dy Mo N
C Fe Nb
Ca Fe Rh
Rb Sn W
Gd Ni Th
Cd Ce Rh
Co Pb Ru
Ga Ho V
Pb Rh Ta
Ir O Tb
Ag Mn Tc
Ca Gd Y
As He Re
Cd Cu Er
Cr Nb Tc
Nb Nd Xe
Ga Gd Th
In Li Tm
Mo Np Ta
As N Ta
As Pm Si
As Pm Se
Ag Er Nd
Ho Mo P
Gd Mg Tc
Ac Tl Xe
Br Ge Pm
Gd Kr Mg
F I Zr
Cl Pm Ti
Al H Yb
B Mg Mo
Ba H Pm
Nb Os Tl
Eu Ir Tl
H Ho V
Os Pa Sb
As I K
Fe Ge Pu
Gd Ge W
As Pd Pr
Gd Ru Si
Ac Sm Ti
Ag P Sr
Cr Mo Sr
Lu Mg S
Ac Pt Th
Cl Sb Ti
Au Os Tc
F Nd Tc
Tm V Zr
He Sc Se
Cl F Pa
Ce Fe Te
Cu Eu Ge
Co Hg Rb
Al P Si
Ca In Ir
Ca I Pt
B Ni Ru
S Sc Tb
Ni Sb Tl
Cd Cu Pr
Ge Hf O
Cr Dy Mn
He Ho N
As Ce Sc
Cl Cu H
Ni Pm Sm
Ho Th W
Na Ni Sr
He O Sm
Ba Ge S
Ba Np Zr
Na P Zr
Gd Ta Tl
In Pb Pm
Cd Dy Xe
Al Pd Th
B Cs Sm
Bi C Tb
Cr Pu Th
Ag Br Pr
Ba Kr Nb
Bi Cs N
Gd Lu Xe
Bi Pr Th
Ce Cl He
Ac Bi Sr
Co Rb Se
Al Fe U
Ag Ca Sr
Ac Cs Kr
Al Mg Mo
Ho Mg Tb
Ac Ir Tc
Er P Sm
Ba La Ru
As F Tc
Mn Yb Zr
Al Na Tl
Ac Bi Pb
B Ni Re
Fe I N
As Cs Rh
Lu Tm Zn
As Er Os
Cl Li Re
Ir P Xe
Np Sn Y
Kr Os Sb
Au Cl O
Cl Th V
Ga Gd Ge
As Tl V
Si Tl W
Au Mn Pm
Ag Na Xe
La Sn Tc
Ce Hf Pm
Cl Pr Se
Ce Ir Rb
Ac Ce K
Lu Pm Ta
Hg Mo Yb
La Pa Pm
Co K Pa
As K Mo
Os Pu Th
Ag K Tm
Rb Re Ta
Lu Rh Sc
Al C Er
Gd La Tm
Rb Sb Tc
Al Fe Lu
Bi Pb Zn
Eu Os Sb
Np O Th
Ba Cs Tm
Ac Tl V
Hg Mg Se
Ac Re Te
Eu N Sb
Ag Cu Zn
Na Sb Sc
As Mg S
Co Na Ti
Ba Rh W
Dy K Ta
Cd Ir N
Ac Li Pu
Er Ge Sr
Bi Ce Xe
Ce Ge Tc
Bi Er Pr
Cr Cs Nb
Al Cs Pt
Ca Cs Tm
Co Ni O
Er Hg V
Ba Np Sn
Mo Sn Tc
Ho Nb Pd
Mn Sc Tc
Pr Re Tb
Se Ta Zn
Bi Mn Y
Al O Os
Eu Ti Tm
Ca Hg Rb
Mn P Pa
Hf Re Tl
Ga Gd Sm
Ag N Rb
P Pd Ti
Ac Ru Y
Ir Pb Xe
F Tl Y
Bi Pb Ru
Cl Er Se
Ac Np Tc
Ac Bi Zr
Ac Cs La
Eu U Zr
Fe Li Pm
Bi H Ho
O Tb Tm
Ag Cr Tl
C K S
Cs Fe Ta
Ni Sn Te
Ac Sb Sc
Sn Xe Yb
Be F Xe
Au Cs Rb
Ho La Zr
Cs Er F
H La U
Be Os U
Ag Cl W
Au I Sn
Nb Sm Yb
Dy Ni Os
Co Lu Sr
Mo Sr Tm
Ac I S
Np Pb Zn
He Hf Y
Ba Rb Xe
Co I W
Ca H In
In Pm Yb
Lu V Y
As I Pb
Bi Fe Se
Mo O Rh
Ag Al Er
Au In Zr
Gd Na Pa
F Ir Li
Ag Sn V
Ce Mo Tl
Gd Os Xe
Ac Au Na
Cd Cu Pb
Ag B Eu
Cr Pa Pu
O Pm Si
Cs Se Ti
Ag I Li
Ac Nd Rb
Cl Ho Np
Pu Y Zn
Hg Pd W
Au Ge W
Cr Np Se
Mn Re W
Er Ge Mg
Cs Gd Pu
Al Be Cu
Ir O Ta
He Si Sn
Br Ce Cl
Ca Pt Tm
Ga Np Pd
Er H La
Er Ir Ni
Cr I Tl
Au In Pr
Br Cs Tm
In Np Xe
He O Sb
Ge Sr Ta
I N Pd
Lu Rb Sb
Eu Kr Mg
Ho Mn Ru
B Pt Xe
Np Rh Zn
Ba Cl Lu
C H Pd
Cu K Ta
Ga Ni Tm
Hf Pm Th
Ba Pt Sc
I Pm Rh
Re Tl Zr
Cl Kr Sm
Ho Na W
Cd Eu Te
Al Ce Yb
Ce Dy Fe
Ga Hg S
Ba C Os
Pa Pu S
Hf Tc Te
Be Rh Y
C Ca Tm
Ce Sc V
He Th Tm
Ho Th Ti
Np Sn Zn
Pd Sc Te
Dy Fe He
Gd Rb Sm
Tc W Xe
Mg Rb Sb
Hf Nd Tm
Br Pd Zr
Cr Hg Lu
Cs Ga Yb
B Eu Ni
H In Nb
Ag Eu Pu
Lu Nb Tc
Al Eu Re
Hg Lu Se
Br Mg Pb
Hg Pa Tl
Ba Pd Pt
C F Lu
Hf Ni Sr
K Si U
Hf Lu Nd
Al Mg Sn
Ag Fe Hg
Cd Pb V
Ir N Tb
Fe Hg Ni
Be Ge Pa
As Ho Rb
He S W
Be N Pr
